S No., Constraints, Programs, Exec. Time
30267,(or (<= (f x y) (f x y)) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),114568
30268,(and (< (f y x) (+ x x)) (<= (+ x x) y)),unknown,107477
30269,(or (> (- (f y x) (f y x)) (- (- (f y x) (f y x)) x)) (> (- (f y x) (f y x)) (- (- (f y x) (f y x)) x))),unknown,124715
30270,(or (< x (f y y)) (< x (f y y))),unknown,106442
30271,(and (< (+ (f x x) y) x) (< (+ (f x x) y) x)),unknown,109505
30272,(or (<= (- (- (f x x) y) (- (f x x) y)) (- (f x x) y)) (= y (- (f x x) y))),Timeout,174206
30273,(and (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),109337
30274,(or (< y (+ x x)) (< y (+ x x))),unknown,112600
30275,(and (= (f y x) (- x y)) (= (f y x) (- x y))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),107961
30276,(and (< (f y y) (f y y)) (= x x)),unknown,109954
30277,(or (>= y y) (> (+ x (f x x)) (- x x))),(define-fun f ((x Int) (y Int)) Int 0),108640
30278,(or (< (- x (f y y)) (f y y)) (<= (+ y (- x (f y y))) (- x (f y y)))),unknown,108691
30279,(or (= x (- x x)) (= x y)),unknown,109916
30280,(and (= (f x x) y) (= (f x x) y)),unknown,123543
30281,(and (<= x (f x y)) (<= (- x y) (f x y))),(define-fun f ((x Int) (y Int)) Int (ite (>= y 1) x (+ x (* (- 1) y)))),115158
30282,(or (< x (+ x (f y y))) (< x (+ x (f y y)))),(define-fun f ((x Int) (y Int)) Int 1),107402
30283,(or (<= y (+ y y)) (<= y (+ y y))),unknown,107305
30284,(or (= (f y x) (- y (f y x))) (<= x y)),unknown,118806
30285,(or (> (f x x) x) (> (f x x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),114896
30286,(and (= y (+ y y)) (> (+ x x) (+ x x))),unknown,104567
30287,(and (< x x) (>= (- x y) (- x y))),unknown,113760
30288,(or (<= (+ x x) y) (<= (+ x x) y)),unknown,103125
30289,(and (> x (f y y)) (< (- (f y y) y) x)),unknown,150816
30290,(or (> x (- y y)) (> x (- y y))),unknown,122672
30291,(and (>= (f x x) (- (f x x) y)) (>= (f x x) (- (f x x) y))),unknown,119662
30292,(and (>= y (- (f y y) (f y y))) (<= x (f y y))),unknown,122346
30293,(and (>= x (- (f x x) x)) (>= x (- (f x x) x))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),128991
30294,(and (<= (- y y) (f y y)) (>= (- y y) (- y y))),(define-fun f ((x Int) (y Int)) Int 0),114776
30295,(or (<= (f y y) (+ y y)) (= (f y y) y)),(define-fun f ((x Int) (y Int)) Int (* 2 x)),123330
30296,(or (= (- y x) (f x y)) (< (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),125999
30297,(or (<= x y) (<= x y)),unknown,117399
30298,(or (= (+ (f x x) x) y) (= (+ (f x x) x) y)),Timeout,176190
30299,(and (> (f x y) (- (f x y) y)) (> (f x y) (- (f x y) y))),unknown,121960
30300,(or (>= (+ x (+ x y)) (f x y)) (> (+ x y) x)),(define-fun f ((x Int) (y Int)) Int (+ (* 2 x) y)),117372
30301,(and (<= x y) (= y x)),unknown,128678
30302,(and (= x (- (f x x) x)) (> y (- (f x x) y))),unknown,130523
30303,(or (>= y (- x y)) (>= y (- x y))),unknown,108234
30304,(or (< x (- (f y x) y)) (< x (- (f y x) y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x y)),106098
30305,(or (<= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),103920
30306,(or (>= x (f y x)) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),115132
30307,(or (< y x) (< y x)),unknown,107016
30308,(and (< x y) (< x y)),unknown,119245
30309,(or (< y x) (> (f x x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),112876
30310,(and (< y x) (< y x)),unknown,107050
30311,(and (<= y (+ (f x y) y)) (<= y (+ (f x y) y))),(define-fun f ((x Int) (y Int)) Int 0),104596
30312,(or (<= (f y y) x) (<= (+ (f y y) x) (+ y (+ (f y y) x)))),unknown,113617
30313,(or (> x (+ (+ y x) (f y y))) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),112103
30314,(and (< (+ (f y x) (f y x)) (- x x)) (< (+ (f y x) (f y x)) (- x x))),(define-fun f ((x Int) (y Int)) Int (- 1)),111672
30315,(or (> (f y x) y) (= y (+ x (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),109084
30316,(or (>= (- x (f y x)) x) (= (f y x) (+ (f y x) (- x (f y x))))),(define-fun f ((x Int) (y Int)) Int 0),119808
30317,(and (<= y (- (f x x) (f x x))) (= (- (f x x) (f x x)) (- x (- (f x x) (f x x))))),unknown,113506
30318,(or (>= (+ x (- x y)) (- x y)) (>= (+ x (- x y)) (- x y))),unknown,108370
30319,(or (= y x) (<= (- y x) x)),unknown,109378
30320,(and (= (f y y) x) (> y x)),unknown,146855
30321,(or (>= (+ x (f y x)) x) (>= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),107913
30322,(or (= (+ x y) (+ x y)) (= (+ x y) (+ x y))),(define-fun f ((x Int) (y Int)) Int 0),109618
30323,(and (< y y) (<= (+ x x) y)),unknown,107381
30324,(or (<= (- (f x x) (f x x)) x) (< y x)),unknown,108259
30325,(or (>= (- y (f x x)) y) (>= (- y (f x x)) y)),(define-fun f ((x Int) (y Int)) Int 0),114413
30326,(or (> (+ y x) (+ y x)) (< y (- x x))),unknown,107393
30327,(or (> y x) (> (- x y) (+ x (- x y)))),unknown,113238
30328,(or (>= y y) (>= (f y y) x)),(define-fun f ((x Int) (y Int)) Int 0),104996
30329,(or (> (- x (f y y)) (- x (f y y))) (> (- x (f y y)) (- x (f y y)))),unknown,108977
30330,(and (= (f x x) (- y (f x x))) (<= y (f x x))),unknown,116603
30331,(or (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),107072
30332,(or (= (f y x) y) (< y y)),(define-fun f ((x Int) (y Int)) Int x),106430
30333,(or (> (- x x) x) (< (- x x) (+ x (- x x)))),unknown,109760
30334,(and (<= x (+ (- x y) (f x x))) (<= x (+ (- x y) (f x x)))),unknown,110218
30335,(or (= x (+ x y)) (<= (- y y) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),117581
30336,(and (>= x (f y y)) (>= x (f y y))),unknown,108095
30337,(or (< x y) (< x y)),unknown,115142
30338,(or (<= y (- (f y y) (f y y))) (> (- (f y y) (f y y)) (- y y))),unknown,113375
30339,(or (= y (+ (f y y) x)) (= y (+ (f y y) x))),unknown,169332
30340,(and (<= (- (f x y) (f x y)) (+ x (f x y))) (> y (f x y))),unknown,114652
30341,(and (< y y) (> y (f x y))),unknown,109477
30342,(or (> (+ y x) x) (> (- (f y y) (+ y x)) y)),unknown,108224
30343,(or (<= (- (f y y) (f y y)) x) (<= (- (f y y) (f y y)) x)),unknown,113686
30344,(and (= (- (+ (f x y) x) y) y) (<= (f x y) x)),unknown,112438
30345,(and (< x (- (f x x) x)) (< x (- (f x x) x))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 x))),115137
30346,(and (>= x y) (>= x y)),unknown,111702
30347,(and (<= x y) (<= x y)),unknown,106855
30348,(or (> x y) (> (- (f x y) y) (f x y))),unknown,107393
30349,(or (<= (- (+ (f x y) y) y) y) (< x (+ (f x y) y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x (* (- 1) y))),116386
30350,(or (>= y (f y x)) (>= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),123456
30351,(or (< y (+ (f x x) (f x x))) (< y (+ (f x x) (f x x)))),unknown,114492
30352,(or (> y y) (>= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),110190
30353,(or (< (f x x) (+ (f x x) (f x x))) (< (f x x) (+ (f x x) (f x x)))),(define-fun f ((x Int) (y Int)) Int 1),110599
30354,(or (= (f x y) (+ (f x y) (f x y))) (>= (+ (f x y) (f x y)) (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),109206
30355,(or (> (+ x (+ (f x x) y)) (+ x (+ (f x x) y))) (> (+ (f x x) y) (+ (f x x) y))),unknown,108797
30356,(or (> (- (+ (f x y) y) (+ (f x y) y)) (f x y)) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),108859
30357,(and (= (f x x) (+ y y)) (= (f x x) (+ y y))),Timeout,172984
30358,(or (< (+ x (f x y)) (f x y)) (< (+ x (f x y)) (f x y))),unknown,107690
30359,(or (> x x) (= (- y (f y y)) y)),(define-fun f ((x Int) (y Int)) Int 0),110050
30360,(or (< x x) (< x x)),unknown,110682
30361,(or (<= x (+ (f y x) (f y x))) (> x (+ (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),106929
30362,(or (>= (+ x y) y) (>= (+ x y) y)),unknown,109882
30363,(and (<= (f x y) x) (<= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),112533
30364,(and (> x (+ y (f x y))) (< y (+ y (f x y)))),unknown,115661
30365,(or (<= x (- x (f y y))) (<= x (- x (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),115892
30366,(and (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),108193
30367,(and (< y (f x x)) (<= x y)),unknown,106964
30368,(and (= x (+ y (f y x))) (= x (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),115068
30369,(and (< x (+ y y)) (<= (f y y) x)),unknown,104831
30370,(and (< (+ (f y x) (f y x)) y) (>= y (+ (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int (div (+ (- 1) x) 2)),113097
30371,(or (> (f y x) (f y x)) (> (f y x) (f y x))),unknown,110196
30372,(or (= x (f y x)) (>= y (+ x y))),(define-fun f ((x Int) (y Int)) Int y),115536
30373,(and (> (- (- (f y y) y) (- (f y y) y)) (- (- (f y y) y) (- (f y y) y))) (> (- (- (f y y) y) (- (f y y) y)) (- (- (f y y) y) (- (f y y) y)))),unknown,106082
30374,(or (>= (f y y) (f y y)) (>= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),110028
30375,(or (> x y) (> x y)),unknown,113736
30376,(and (= (- x (f x y)) (+ (- x (f x y)) y)) (= (- x (f x y)) (- x (f x y)))),unknown,120931
30377,(and (= (+ x y) x) (= (+ x y) x)),unknown,119678
30378,(or (< y (- x y)) (<= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),121422
30379,(and (>= (+ (+ y y) x) x) (> (+ y y) (f x y))),unknown,115509
30380,(or (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),107990
30381,(or (<= x (- y y)) (>= y (- y y))),unknown,115876
30382,(or (< (+ x (f x y)) y) (<= (f x y) (+ y y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x) y)),113594
30383,(and (<= (- x y) x) (<= (- x y) x)),unknown,103990
30384,(and (= x y) (> y (- x (- y x)))),unknown,118176
30385,(or (< y (f y x)) (< y y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),113351
30386,(or (< x x) (= y (- y y))),unknown,113101
30387,(or (> y y) (> y y)),unknown,108383
30388,(or (>= (f x y) y) (>= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),111480
30389,(and (<= (f y y) x) (> (f y y) y)),unknown,107899
30390,(or (< (+ (- x (f y y)) (f y y)) (+ (- x (f y y)) (f y y))) (<= y (- x (f y y)))),unknown,106898
30391,(or (< x (- y y)) (< x (- y y))),unknown,118361
30392,(and (>= (- (f x y) x) (f x y)) (>= (- (f x y) y) x)),unknown,109738
30393,(and (<= (+ (f x y) x) x) (>= (f x y) (+ (f x y) x))),unknown,108819
30394,(and (= x (- y (f x y))) (= x (- y (f x y)))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),107282
30395,(or (< y y) (> (+ (f x x) (f x x)) (f x x))),(define-fun f ((x Int) (y Int)) Int 1),108289
30396,(and (<= (f x y) x) (<= x y)),unknown,108944
30397,(or (>= x y) (>= x y)),unknown,114135
30398,(or (>= (f y y) (f y y)) (>= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),103642
30399,(or (= (f y y) x) (= (f y y) x)),unknown,143598
30400,(and (> x (- y (f x y))) (> x (- y (f x y)))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* (- 1) x) y)),108046
30401,(or (> x (- y x)) (= (+ (f y y) (- y x)) (- y x))),(define-fun f ((x Int) (y Int)) Int 0),115948
30402,(and (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),110417
30403,(or (< x y) (< x y)),unknown,112742
30404,(or (= x y) (< (f y y) x)),Timeout,171589
30405,(or (> y y) (> y y)),unknown,106652
30406,(or (>= x (- x y)) (>= x (- x y))),unknown,105037
30407,(or (<= (f x x) (- (+ y (f x x)) (f x x))) (<= (f x x) (- (+ y (f x x)) (f x x)))),unknown,109918
30408,(and (<= y (f x y)) (<= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),109229
30409,(and (>= y (f x y)) (<= (f x y) (+ (f x y) y))),unknown,107746
30410,(and (< (- x y) x) (< x x)),unknown,103886
30411,(or (>= (f x y) (f x y)) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),106915
30412,(and (<= (f x y) (+ y (f x y))) (<= (f x y) (+ y (f x y)))),unknown,113786
30413,(or (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),111724
30414,(and (= (f x y) (- (f x y) (f x y))) (< x (+ (f x y) y))),unknown,111836
30415,(and (< x (- x y)) (<= y x)),unknown,119348
30416,(or (<= (+ x (- y (f y x))) y) (<= x (- y (f y x)))),(define-fun f ((x Int) (y Int)) Int y),128907
30417,(or (>= (f y y) y) (= (f y y) x)),(define-fun f ((x Int) (y Int)) Int x),117359
30418,(and (= y y) (> (f y x) (- y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x (* (- 1) y))),123732
30419,(or (> x (+ y y)) (< x y)),unknown,111330
30420,(and (>= x y) (< y y)),unknown,112323
30421,(or (= (+ (f x x) (f x x)) x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),110936
30422,(and (= (f y y) (+ y (f y y))) (>= (+ y (f y y)) y)),unknown,118210
30423,(or (<= (- (- y x) y) y) (<= (- (- y x) y) y)),unknown,110764
30424,(and (> (f x y) (f x y)) (<= y (f x y))),unknown,115665
30425,(or (> x x) (>= (+ (f x y) (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),115245
30426,(or (< (f x x) y) (<= (f x x) y)),unknown,110301
30427,(or (> (f y x) x) (= x (- x (f y x)))),(define-fun f ((x Int) (y Int)) Int (ite (>= y (- 1)) (+ 1 y) (- 1))),114646
30428,(and (> x (+ y x)) (> x (+ y x))),unknown,110687
30429,(or (<= (f y x) (+ (f y x) x)) (<= (f y x) (+ (f y x) x))),unknown,105728
30430,(and (<= (- (f x x) (f x x)) (+ y y)) (> (f x x) (+ y y))),unknown,111347
30431,(and (<= x x) (< (+ y (f x x)) x)),unknown,110854
30432,(or (<= (+ (f x x) x) (+ (+ (f x x) x) (+ (f x x) x))) (<= (+ (f x x) x) y)),(define-fun f ((x Int) (y Int)) Int (* (- 1) x)),107402
30433,(and (>= (- (f x x) y) (- (f x x) y)) (= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),114720
30434,(and (<= (f y x) (f y x)) (< x y)),unknown,109104
30435,(or (>= y x) (>= y x)),unknown,131063
30436,(and (= (+ (f x y) x) y) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),108917
30437,(or (> y x) (> y x)),unknown,109185
30438,(and (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),106492
30439,(and (<= (- (f y y) (f y y)) y) (= (f y y) (+ y (- (f y y) (f y y))))),unknown,104041
30440,(and (<= y (f y y)) (<= y (f y y))),(define-fun f ((x Int) (y Int)) Int x),110679
30441,(and (>= (f x x) (- x (f x x))) (>= (f x x) (- x (f x x)))),(define-fun f ((x Int) (y Int)) Int (ite (and (= x y) (>= (+ y (* (- 2) (div y 2))) 1)) (div (+ 1 y) 2) (div x 2))),111657
30442,(and (< x x) (>= x y)),unknown,103347
30443,(or (= x y) (= x y)),unknown,106931
30444,(or (> x y) (>= (- (f x x) (f x x)) (- (f x x) y))),(define-fun f ((x Int) (y Int)) Int x),114972
30445,(and (>= (f x x) (+ x y)) (> y x)),unknown,107012
30446,(or (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),117363
30447,(and (>= (f x x) (f x x)) (>= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),118207
30448,(or (= (f x x) x) (= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),116452
30449,(or (< x y) (< x y)),unknown,113474
30450,(or (<= y y) (= y (- y x))),(define-fun f ((x Int) (y Int)) Int 0),130624
30451,(and (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),120017
30452,(and (<= (+ x (f x x)) (+ x (f x x))) (> y x)),unknown,113357
30453,(and (= (- x x) y) (<= (- x x) (f x x))),unknown,111119
30454,(or (< (+ (f y x) x) (+ (f y x) x)) (> (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),119119
30455,(or (<= (- x x) (+ x (f x x))) (<= (- x x) (+ x (f x x)))),(define-fun f ((x Int) (y Int)) Int (* (- 1) x)),108658
30456,(and (>= x y) (> (f x y) x)),unknown,119699
30457,(and (< x (f x x)) (<= (f x x) y)),unknown,117154
30458,(and (> y x) (>= (- y y) (- (- y y) y))),unknown,110593
30459,(and (<= x (+ y x)) (<= (f x y) (+ y x))),unknown,104241
30460,(or (>= x (f y x)) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),115003
30461,(and (>= (+ (f x x) y) (f x x)) (> (+ (f x x) y) (+ x (+ (f x x) y)))),unknown,109136
30462,(and (<= x y) (> y (- y y))),unknown,106291
30463,(or (= x y) (>= (- y y) (+ (f y x) (- y y)))),(define-fun f ((x Int) (y Int)) Int 0),105197
30464,(or (< y y) (< (- (+ (f y x) x) (+ (f y x) x)) x)),unknown,111968
30465,(and (= (+ (+ (f x y) x) y) (+ (+ (f x y) x) y)) (= (+ (+ (f x y) x) y) (+ (+ (f x y) x) y))),(define-fun f ((x Int) (y Int)) Int 0),109282
30466,(and (> (f y y) (f y y)) (> (- y y) (f y y))),unknown,112493
30467,(and (<= x (f x x)) (<= y y)),(define-fun f ((x Int) (y Int)) Int x),110995
30468,(and (< x (- y x)) (> (f y y) y)),unknown,108994
30469,(or (< (+ (- (f x x) x) (f x x)) (- (f x x) x)) (< (+ (- (f x x) x) (f x x)) (- (f x x) x))),(define-fun f ((x Int) (y Int)) Int (- 1)),106662
30470,(and (< x (f x x)) (>= (- (f x x) y) (- (f x x) y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),118949
30471,(or (>= y (- (f y y) x)) (>= y (- (f y y) x))),unknown,107502
30472,(or (> (+ x (f x x)) x) (<= y x)),(define-fun f ((x Int) (y Int)) Int 1),110024
30473,(or (> x y) (> x y)),unknown,112088
30474,(and (> (f x y) (f x y)) (> (f x y) (f x y))),unknown,111172
30475,(or (< x (+ (f x x) x)) (< (f x x) (+ (f x x) y))),(define-fun f ((x Int) (y Int)) Int 1),108848
30476,(and (>= y x) (<= y x)),unknown,115392
30477,(or (> (- x (f x x)) y) (> (- x (f x x)) y)),unknown,106754
30478,(or (> (- y x) (- y x)) (> (- y x) (- y x))),unknown,117226
30479,(and (< (f y x) y) (< (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),116449
30480,(and (< (- x (f y x)) y) (< (- x (f y x)) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 (* (- 1) x) y)),107995
30481,(and (>= x (+ (+ (f x y) (f x y)) (+ (f x y) (f x y)))) (>= x (+ (+ (f x y) (f x y)) (+ (f x y) (f x y))))),(define-fun f ((x Int) (y Int)) Int (div x 4)),111739
30482,(and (< y (f x x)) (>= (+ x x) (+ x x))),unknown,105491
30483,(or (>= (+ (f y y) x) (- (+ (f y y) x) x)) (>= (+ (f y y) x) (- (+ (f y y) x) x))),unknown,110021
30484,(and (> (+ x y) y) (> (+ x y) y)),unknown,102587
30485,(or (> (+ x x) (f x y)) (< (+ (+ x x) (f x y)) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 2) x) y)),112124
30486,(and (<= (f y y) y) (<= (f y y) y)),(define-fun f ((x Int) (y Int)) Int x),114945
30487,(or (< x (f x y)) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),110066
30488,(or (< (f x x) y) (< (f x x) y)),unknown,109815
30489,(and (= x (f x x)) (= x (f x x))),(define-fun f ((x Int) (y Int)) Int x),120832
30490,(and (= (- y (- x x)) (- x x)) (= (- y (- x x)) (- x x))),unknown,110590
30491,(or (<= x (f y y)) (<= x (f y y))),unknown,120157
30492,(and (> y x) (> y x)),unknown,111507
30493,(or (<= y x) (<= y x)),unknown,110470
30494,(and (< (f y y) (- (f y y) (f y y))) (< (f y y) (- (f y y) (f y y)))),(define-fun f ((x Int) (y Int)) Int (- 1)),120928
30495,(or (< (f x x) x) (> (- y x) (- y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),115328
30496,(and (= (f x x) (f x x)) (= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),113736
30497,(or (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),112599
30498,(and (>= y x) (>= y x)),unknown,112496
30499,(or (>= (- (+ (f y x) y) (+ (f y x) y)) (- (+ (f y x) y) (+ (f y x) y))) (>= (- (+ (f y x) y) (+ (f y x) y)) (- (+ (f y x) y) (+ (f y x) y)))),(define-fun f ((x Int) (y Int)) Int 0),115277
30500,(or (< x (f y x)) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),104569
30501,(and (= x x) (= (- (f y y) (f y y)) y)),unknown,112794
30502,(or (> (f y x) y) (> (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),112421
30503,(and (<= y (f x y)) (> (+ y (f x y)) (+ y (f x y)))),unknown,109960
30504,(or (= (- (f y y) (f y y)) y) (< y x)),unknown,113795
30505,(or (> (- y x) (f x y)) (> (- y x) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x) y)),108974
30506,(and (> y (+ (f x x) x)) (> y (+ (f x x) x))),unknown,110194
30507,(or (<= (f x x) x) (<= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),108223
30508,(or (<= x (- y y)) (= x (- y y))),unknown,110226
30509,(or (= x x) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),105273
30510,(or (< (+ x (f x x)) (+ x (f x x))) (< (+ x (f x x)) (+ x (f x x)))),unknown,103804
30511,(or (= (+ x x) (f x y)) (= (+ x x) (f x y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),106656
30512,(or (= y (f y y)) (= y (f y y))),(define-fun f ((x Int) (y Int)) Int x),104534
30513,(and (<= (- (f x y) y) x) (> (- (f x y) y) x)),unknown,107820
30514,(or (> (f x y) x) (<= y x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),111082
30515,(or (= (+ x y) y) (> (+ x y) (f x x))),unknown,112973
30516,(and (>= x y) (>= x y)),unknown,112132
30517,(and (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),110116
30518,(or (< x x) (= (+ (f x y) y) (+ (f x y) y))),(define-fun f ((x Int) (y Int)) Int 0),117975
30519,(or (< (f y y) (+ x (f y y))) (< (f y y) (+ x (f y y)))),unknown,105644
30520,(or (> (+ y (f x x)) (f x x)) (< y y)),unknown,109275
30521,(and (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),123669
30522,(or (> y (f y y)) (> y (f y y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),113127
30523,(or (<= (+ y x) (f y y)) (<= (+ y x) (f y y))),unknown,108630
30524,(or (>= x y) (>= x y)),unknown,111354
30525,(and (= (f y x) (f y x)) (<= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),114086
30526,(and (= (- x y) y) (= (- x y) y)),unknown,113699
30527,(or (< y x) (> (+ x x) y)),unknown,116040
30528,(or (>= y x) (>= y x)),unknown,117284
30529,(and (<= (+ x y) y) (<= (+ x y) y)),unknown,130806
30530,(and (= x y) (<= (f x y) y)),unknown,113835
30531,(and (< y y) (< y y)),unknown,115646
30532,(or (>= x y) (<= (+ x (+ (f x y) x)) (f x y))),unknown,113737
30533,(or (>= y x) (>= y x)),unknown,115321
30534,(and (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),114286
30535,(and (<= (f y x) (- x y)) (< x (f y x))),unknown,126454
30536,(and (< (+ (+ (f y y) x) y) x) (< (+ (+ (f y y) x) y) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x))),118939
30537,(and (< (- (f y y) x) y) (= x y)),unknown,109181
30538,(or (= (+ y x) x) (<= y (+ y x))),unknown,117503
30539,(or (> (f x x) (f x x)) (< (- y (f x x)) y)),(define-fun f ((x Int) (y Int)) Int 1),112825
30540,(or (<= y (- (f y y) (+ y x))) (<= y (- (f y y) (+ y x)))),unknown,107493
30541,(and (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),107263
30542,(and (= (f x y) (+ y (f x y))) (< (+ y (f x y)) (f x y))),unknown,110319
30543,(and (> (- (f x y) (f x y)) (f x y)) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int (- 1)),105548
30544,(or (>= (+ y x) (+ y x)) (>= (+ y x) (+ y x))),(define-fun f ((x Int) (y Int)) Int 0),113775
30545,(and (<= (f x x) x) (<= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),108047
30546,(or (>= (f x y) x) (< x y)),(define-fun f ((x Int) (y Int)) Int x),110225
30547,(and (< (+ (f x y) y) x) (< (+ (f x y) y) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x (* (- 1) y))),115608
30548,(or (>= y (- y (f x y))) (>= y (- y (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),113551
30549,(and (> x x) (> x x)),unknown,107826
30550,(or (>= (f x y) x) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),112016
30551,(and (< x y) (< x y)),unknown,110033
30552,(or (<= x x) (= x (+ (- (f y y) y) x))),(define-fun f ((x Int) (y Int)) Int 0),109347
30553,(or (>= x (- x (f y x))) (<= (f y x) (- x (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),117995
30554,(or (= (f x x) (f x x)) (= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),111318
30555,(and (< (f x y) x) (< x (f x y))),unknown,119977
30556,(or (= (+ (f x y) (f x y)) x) (< y y)),unknown,112686
30557,(and (> (- x (f x x)) y) (> (- x (f x x)) y)),unknown,106834
30558,(or (= (+ (f y y) y) (+ x x)) (>= y (f y y))),(define-fun f ((x Int) (y Int)) Int x),109773
30559,(and (= x (f y x)) (>= (- (f y x) (f y x)) x)),unknown,109243
30560,(or (<= (- x (+ x y)) x) (<= (- x (+ x y)) x)),unknown,104057
30561,(and (< y x) (< y x)),unknown,112930
30562,(or (< y (f x y)) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),111149
30563,(or (= (+ x y) y) (<= x (+ x y))),unknown,131996
30564,(or (< (f x y) x) (< (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),105331
