S No., Constraints, Programs, Exec. Time
2021,(and (> y (f y x)) (> y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),112958
2022,(or (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),106020
2023,(or (> x (f x y)) (> x (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),114467
2024,(and (>= x y) (>= x y)),unknown,110355
2025,(or (= y x) (<= (f y y) x)),Timeout,150695
2026,(and (= (+ x (f y y)) (f y y)) (>= x x)),unknown,116644
2027,(and (> (- y y) (+ (f y x) x)) (> (- y y) (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) y))),110297
2028,(or (>= (+ x (- x x)) (+ x (- x x))) (>= (+ x (- x x)) (+ x (- x x)))),(define-fun f ((x Int) (y Int)) Int 0),109162
2029,(and (> (f y y) y) (> (f y y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),117259
2030,(or (>= (f y x) x) (< x (+ x (+ x x)))),(define-fun f ((x Int) (y Int)) Int y),109087
2031,(or (= (- y x) (- y x)) (> (- y x) (- y x))),(define-fun f ((x Int) (y Int)) Int 0),110516
2032,(and (>= (+ y x) (f x x)) (> (+ y x) y)),unknown,107260
2033,(or (<= (+ x (f x y)) (+ x (f x y))) (<= (+ x (f x y)) (+ x (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),111082
2034,(or (<= (+ (f y x) (f y x)) y) (<= (+ (f y x) (f y x)) y)),(define-fun f ((x Int) (y Int)) Int (div x 2)),123297
2035,(or (= (- (+ y y) y) y) (= (- (+ y y) y) y)),(define-fun f ((x Int) (y Int)) Int 0),144388
2036,(or (< (- y x) y) (< (- y x) y)),unknown,118464
2037,(and (>= (+ x (f x y)) x) (>= (+ x (f x y)) x)),(define-fun f ((x Int) (y Int)) Int 0),115059
2038,(and (>= y (f x y)) (>= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),126017
2039,(and (= y (- (f y x) x)) (< x (f y x))),unknown,112256
2040,(and (>= (f y y) x) (>= (f y y) x)),unknown,112723
2041,(and (< x y) (= (- y (+ (f x x) x)) x)),Timeout,148490
2042,(and (< (- (f x y) (f x y)) (- (f x y) (f x y))) (>= x (- x y))),unknown,106250
2043,(and (> (f y y) (f y y)) (> (f y y) (f y y))),unknown,101309
2044,(or (<= y x) (> x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),122943
2045,(and (< (f y x) x) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),110545
2046,(and (< (f x x) (+ y y)) (< (f x x) (+ y y))),Timeout,150398
2047,(and (>= (f y x) x) (>= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),108873
2048,(or (>= x x) (= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),103173
2049,(and (> x y) (<= x x)),unknown,107246
2050,(or (< y x) (< y x)),unknown,106181
2051,(and (= x (f y y)) (= x (f y y))),Timeout,153845
2052,(and (<= (- y y) (- x y)) (= x (- y y))),unknown,114751
2053,(and (> (f y x) y) (<= (+ (f y x) x) x)),unknown,108169
2054,(or (< x y) (<= x y)),unknown,108338
2055,(or (> y (+ y y)) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),106080
2056,(and (<= y (f x y)) (= x (- y (f x y)))),unknown,116425
2057,(or (> (- x y) y) (> (- x y) y)),unknown,112573
2058,(and (<= (f x x) y) (= (f x x) (f x x))),unknown,108822
2059,(or (>= (f x x) y) (>= (f x x) y)),unknown,111387
2060,(or (<= (f x y) x) (<= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),109879
2061,(or (< (- (f y y) (f y y)) (f y y)) (< (- (f y y) (f y y)) (f y y))),(define-fun f ((x Int) (y Int)) Int 1),116331
2062,(or (> y x) (> y x)),unknown,109844
2063,(and (> (f y x) y) (> (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),114277
2064,(and (>= (+ (- (f y y) x) (- (f y y) x)) (- (f y y) x)) (<= (f y y) (f y y))),unknown,114206
2065,(and (< (+ y (f y x)) (f y x)) (>= (f y x) (+ y (f y x)))),unknown,110161
2066,(or (= y (+ x x)) (= y (+ x x))),unknown,117579
2067,(and (= (- x x) x) (= (- x x) x)),unknown,112761
2068,(and (>= (+ (f y y) y) (+ (f y y) y)) (> y y)),unknown,110142
2069,(or (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),105431
2070,(and (= x x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),105796
2071,(or (= y (+ (f x y) y)) (= y (+ (f x y) y))),(define-fun f ((x Int) (y Int)) Int 0),106003
2072,(and (> (+ x x) (+ x x)) (> (+ x x) (+ x x))),unknown,104609
2073,(or (< x x) (< x (- (f y x) y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x y)),114049
2074,(or (> (f y y) x) (> (+ x (f y y)) (f y y))),(define-fun f ((x Int) (y Int)) Int 1),125141
2075,(or (> y x) (> y x)),unknown,111561
2076,(and (>= y x) (>= y x)),unknown,100655
2077,(or (< (- y y) (- y y)) (<= x y)),unknown,109852
2078,(or (= y (- y (f y y))) (>= (- y (f y y)) (- y (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),124663
2079,(and (> (f x y) y) (= y y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),118332
2080,(and (= (- y (f y x)) y) (= (- y (f y x)) y)),(define-fun f ((x Int) (y Int)) Int 0),110051
2081,(or (>= x y) (< y x)),unknown,112816
2082,(or (< y y) (<= (f x x) (+ y (+ x (f x x))))),unknown,117434
2083,(or (< (+ (f x x) x) x) (> (f x x) y)),(define-fun f ((x Int) (y Int)) Int (- 1)),112471
2084,(or (<= (f x y) x) (<= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),119955
2085,(or (<= (f y y) (f y y)) (<= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),116581
2086,(and (> y (- x (f x y))) (> y (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int (+ 1 x (* (- 1) y))),110137
2087,(or (>= (f y y) y) (<= (f y y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),120167
2088,(or (< (f y y) y) (< (+ x x) (+ (f y y) x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),116228
2089,(and (> y (f y y)) (> y (f y y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),119723
2090,(or (= (f y y) y) (= (f y y) y)),(define-fun f ((x Int) (y Int)) Int x),115738
2091,(or (> y (+ y y)) (> y (+ y y))),unknown,104542
2092,(and (= (- y y) x) (<= x (f x y))),unknown,114537
2093,(and (>= (- y y) (- y y)) (>= (- y y) (- y y))),(define-fun f ((x Int) (y Int)) Int 0),107168
2094,(or (>= y (+ y y)) (>= y (+ y y))),unknown,105711
2095,(or (< x (+ y x)) (< (f x x) (+ y x))),unknown,112723
2096,(and (= y (- y x)) (= y (- y x))),unknown,121553
2097,(or (> (+ (+ (f x y) x) (f x y)) x) (>= x y)),(define-fun f ((x Int) (y Int)) Int 1),112037
2098,(or (<= x (+ x y)) (<= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),124680
2099,(or (<= (- (f y x) x) (f y x)) (> x y)),unknown,106198
2100,(and (<= y y) (>= (+ (+ x y) (f x y)) x)),(define-fun f ((x Int) (y Int)) Int (* (- 1) y)),115069
2101,(or (< x y) (< x y)),unknown,106153
2102,(and (<= x (- y y)) (<= (f x x) y)),unknown,104350
2103,(or (> (- x x) x) (> (- x x) x)),unknown,108176
2104,(and (<= x (- (f x x) y)) (<= x (- (f x x) y))),unknown,113144
2105,(or (> (- (+ y x) x) (f x x)) (> (- (+ y x) x) (f x x))),unknown,110417
2106,(or (<= y (- y y)) (<= y (- y y))),unknown,108780
2107,(or (<= (f y y) y) (> (+ x y) (+ (f y y) y))),(define-fun f ((x Int) (y Int)) Int x),120869
2108,(or (> (+ y x) (f y y)) (>= x (- (f y y) (f y y)))),unknown,113076
2109,(and (<= (f x x) x) (<= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),114190
2110,(and (<= y (- y y)) (<= y (- y y))),unknown,107812
2111,(or (> (+ x (f y y)) (+ y y)) (> (+ x (f y y)) (+ y y))),unknown,109192
2112,(and (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),115127
2113,(and (<= (+ y x) y) (= (- (+ y x) (+ y x)) (- (+ y x) (+ y x)))),unknown,108793
2114,(and (>= y (+ x x)) (>= y (+ x x))),unknown,107364
2115,(or (<= (f x x) (f x x)) (> x y)),(define-fun f ((x Int) (y Int)) Int 0),110660
2116,(and (<= (- (f x x) (f x x)) (f x x)) (<= (- (f x x) (f x x)) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),115298
2117,(and (> (+ y (f x x)) (f x x)) (> (+ y (f x x)) (f x x))),unknown,115507
2118,(or (< x y) (>= (- x (f y y)) x)),(define-fun f ((x Int) (y Int)) Int 0),122312
2119,(and (= x (f x y)) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),116791
2120,(or (<= x (+ (f y y) x)) (<= x (+ (f y y) x))),(define-fun f ((x Int) (y Int)) Int 0),115585
2121,(or (<= (+ y (f x x)) y) (<= (+ y (f x x)) y)),(define-fun f ((x Int) (y Int)) Int 0),119031
2122,(and (<= x (- x y)) (< y (- x y))),unknown,105722
2123,(or (= y (+ (f x x) (f x x))) (< (f x x) x)),Timeout,146140
2124,(and (<= (+ (f x x) (f x x)) (+ (f x x) (f x x))) (> (+ (f x x) (f x x)) (f x x))),(define-fun f ((x Int) (y Int)) Int 1),103837
2125,(and (> y x) (> y x)),unknown,111217
2126,(or (< (f y y) (+ (+ y (f y y)) (+ y (f y y)))) (<= (+ y (f y y)) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 (* (- 2) x))),120552
2127,(and (= (f y y) (+ (+ x (f y y)) (f y y))) (= (f y y) (+ (+ x (f y y)) (f y y)))),Timeout,151026
2128,(and (>= (f x x) (+ (+ x x) (f x x))) (< (f x x) (+ x x))),unknown,108697
2129,(or (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),104476
2130,(and (= (+ x x) (+ (f x x) x)) (= (+ x x) (+ (f x x) x))),(define-fun f ((x Int) (y Int)) Int x),113065
2131,(or (<= (f y x) (f y x)) (>= (+ x (+ y x)) x)),(define-fun f ((x Int) (y Int)) Int 0),106184
2132,(or (= (+ (f x x) x) (f x x)) (>= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),114177
2133,(or (> x (- y y)) (< x (- y y))),unknown,110631
2134,(or (< y (- (f y y) (f y y))) (< y (- (f y y) (f y y)))),unknown,107727
2135,(and (< (f y y) (f y y)) (>= (f y y) y)),unknown,119377
2136,(and (>= (- y (f y x)) (- y (f y x))) (> x (+ x x))),unknown,130194
2137,(or (= (+ x y) y) (= (+ x y) y)),unknown,131116
2138,(and (< x (- x (+ (f y y) (f y y)))) (< x (- x (+ (f y y) (f y y))))),(define-fun f ((x Int) (y Int)) Int (- 1)),112427
2139,(or (= (- x y) x) (= (f x y) (- x (f x y)))),unknown,119677
2140,(or (> x y) (> x y)),unknown,114174
2141,(and (<= (f x y) (f x y)) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),114079
2142,(or (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),102072
2143,(or (= (- x (- y y)) (f x y)) (= (- x (- y y)) (f x y))),(define-fun f ((x Int) (y Int)) Int x),109624
2144,(and (> y (f x y)) (>= (+ (f x y) y) x)),unknown,122741
2145,(and (= x (f x y)) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),106146
2146,(and (<= (- y (f y y)) y) (<= (- y (f y y)) y)),(define-fun f ((x Int) (y Int)) Int 0),116491
2147,(and (< y x) (<= (+ (- (f x x) x) x) (- (f x x) x))),unknown,115460
2148,(and (= (f y x) (f y x)) (= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),108564
2149,(or (< (f y y) y) (< (f y y) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),115650
2150,(and (= x (+ (f x x) x)) (= x (+ (f x x) x))),(define-fun f ((x Int) (y Int)) Int 0),114439
2151,(or (= (- x y) x) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),111894
2152,(and (<= y (- x x)) (<= y (- x x))),unknown,112730
2153,(or (>= (f x y) y) (= (+ y x) (f x y))),(define-fun f ((x Int) (y Int)) Int y),117104
2154,(and (= x (+ y (f x y))) (< x x)),unknown,111779
2155,(or (< (f x y) y) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),119087
2156,(and (> (+ y y) y) (> (+ y y) y)),unknown,126690
2157,(or (= y y) (>= x (+ y y))),(define-fun f ((x Int) (y Int)) Int 0),117682
2158,(and (>= y (+ (f x y) (+ y x))) (<= x x)),(define-fun f ((x Int) (y Int)) Int (* (- 1) x)),119109
2159,(or (< (+ (- x (f y y)) (f y y)) x) (< (+ (- x (f y y)) (f y y)) x)),unknown,107898
2160,(or (< (f y x) (f y x)) (= (- (f y x) y) (f y x))),unknown,113443
2161,(and (>= (- y y) y) (>= (- y y) y)),unknown,109903
2162,(and (> (f y y) (f y y)) (> (f y y) (f y y))),unknown,105641
2163,(or (= x y) (= (- y (f x x)) x)),Timeout,153690
2164,(or (< x x) (<= y (f y y))),(define-fun f ((x Int) (y Int)) Int x),115573
2165,(or (= y (+ (f y y) y)) (= y (+ (f y y) y))),(define-fun f ((x Int) (y Int)) Int 0),119063
2166,(and (<= x (f x x)) (< (f x x) y)),unknown,116980
2167,(and (= y (f x y)) (> (- (f x y) y) y)),unknown,121218
2168,(and (<= (f x y) x) (>= (+ (f x y) x) y)),unknown,121183
2169,(and (>= (- x y) x) (<= x y)),unknown,104751
2170,(and (< (+ y y) (+ y y)) (< (+ y y) (+ y y))),unknown,113451
2171,(and (> (- (f x y) x) (f x y)) (> (- (f x y) x) (f x y))),unknown,106993
2172,(and (= (+ y x) (f y y)) (= (+ y x) (f y y))),unknown,130896
2173,(and (>= (- y (f x x)) y) (<= y (- y (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),113553
2174,(and (= (- (f x y) (f x y)) x) (> y y)),unknown,118071
2175,(or (= x (+ y y)) (>= x y)),unknown,116858
2176,(and (= x (f y y)) (= x (f y y))),Timeout,152790
2177,(or (>= x y) (> y y)),unknown,105871
2178,(or (= (+ y x) (+ y x)) (= (+ y x) (+ y x))),(define-fun f ((x Int) (y Int)) Int 0),104412
2179,(and (>= (+ (f x x) (+ x (f x x))) x) (< x y)),unknown,115061
2180,(or (= x (f x x)) (<= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),110464
2181,(and (< y y) (< x (+ (f x x) x))),unknown,111106
2182,(or (= y (+ (+ y (f x y)) x)) (= y (+ (+ y (f x y)) x))),(define-fun f ((x Int) (y Int)) Int (* (- 1) x)),104365
2183,(or (> (- y (f x y)) (f x y)) (> x y)),(define-fun f ((x Int) (y Int)) Int (ite (and (not (>= y 1)) (not (>= (+ x (* (- 1) y)) 1))) (div (+ (- 2) y) 2) 0)),157158
2184,(or (= (f y x) y) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int x),89909
2185,(or (= x (f x x)) (= x (f x x))),(define-fun f ((x Int) (y Int)) Int x),164636
2186,(and (< (- (f x x) (f x x)) x) (<= (- (f x x) (f x x)) (f x x))),unknown,97413
2187,(and (<= x (+ x (- (f x x) x))) (> (- (f x x) x) (- (f x x) x))),unknown,107926
2188,(and (>= (f y y) x) (>= (f y y) x)),unknown,105964
2189,(or (> (f x x) x) (> (f x x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),114174
2190,(or (> x y) (> x y)),unknown,114270
2191,(or (<= (f x x) y) (< (f x x) y)),unknown,108021
2192,(or (<= (- x (f x y)) y) (< (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),119376
2193,(and (= (f y x) x) (= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),103730
2194,(and (< (f y y) y) (< (f y y) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),117771
2195,(and (> (+ y x) (f x x)) (<= (+ y x) (- x (f x x)))),unknown,118819
2196,(and (<= (f x y) x) (<= (f x y) (- x (+ (f x y) y)))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (* (- 1) y))) (let ((_let_1 (+ x _let_0))) (let ((_let_2 (div _let_1 2))) (ite (and (>= (+ x (* (- 1) _let_2)) 0) (>= (+ x _let_0 (* (- 2) _let_2)) 0)) _let_2 x))))),130806
2197,(or (> (- y y) x) (= (- y y) (- y y))),(define-fun f ((x Int) (y Int)) Int 0),116523
2198,(and (= y (f x y)) (<= (- y (f x y)) (+ (- y (f x y)) y))),unknown,122453
2199,(and (< x x) (> y (- x y))),unknown,117365
2200,(and (= x (- x y)) (= (- x y) (f x y))),unknown,115760
2201,(and (< (- (+ x (f x x)) (f x x)) y) (= (+ x (f x x)) y)),Timeout,151086
2202,(or (>= x (f y y)) (>= x (f y y))),unknown,93730
2203,(or (< (- (- y (f y y)) (f y y)) x) (< (- (- y (f y y)) (f y y)) x)),unknown,106234
2204,(and (<= (+ (f y x) y) (f y x)) (< (f y x) y)),unknown,110117
2205,(or (>= x x) (> (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),106969
2206,(or (>= y (- x x)) (<= (+ y y) (f x y))),(define-fun f ((x Int) (y Int)) Int (* 2 y)),118996
2207,(or (<= (f x x) (f x x)) (<= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),109432
2208,(or (<= (f x x) x) (<= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),112384
2209,(or (>= (f y x) (- (f y x) y)) (= (- (f y x) y) (- (f y x) y))),(define-fun f ((x Int) (y Int)) Int 0),100555
2210,(and (>= (f y y) x) (= (+ (f y y) x) (f y y))),unknown,118085
2211,(or (< x (+ x (f y y))) (<= y (- y x))),(define-fun f ((x Int) (y Int)) Int 1),120328
2212,(and (>= (f y x) y) (>= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),116586
2213,(or (< (f x y) y) (> y x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),107801
2214,(or (> x x) (> x x)),unknown,113203
2215,(or (>= y (f x y)) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),115086
2216,(and (<= (f y y) y) (< (- x y) (- x y))),unknown,107719
2217,(or (= x x) (<= x (+ x y))),(define-fun f ((x Int) (y Int)) Int 0),111720
2218,(and (< y x) (< y x)),unknown,112023
2219,(or (= (f y x) y) (= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),107444
2220,(and (>= (f x y) x) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),116515
2221,(and (> x y) (> x y)),unknown,102374
2222,(or (> x (+ x y)) (<= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),101605
2223,(or (> (- (f y x) (f y x)) (- (f y x) y)) (> (- (f y x) (f y x)) (- (f y x) y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),128822
2224,(and (= (f y x) y) (>= (+ y y) x)),unknown,141775
2225,(or (<= (f x x) (- x y)) (<= (f x x) (- x y))),unknown,135319
2226,(and (< (f y y) x) (< (f y y) x)),unknown,139454
2227,(and (< x (f y x)) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),116507
2228,(and (<= (+ (f y x) y) y) (<= (f y x) (+ (f y x) y))),unknown,99652
2229,(or (>= (- (f y x) (f y x)) y) (>= (- (f y x) (f y x)) y)),unknown,112357
2230,(and (<= (+ x (f y x)) y) (= x y)),unknown,119391
2231,(and (= (f y y) (f y y)) (<= (f y y) y)),(define-fun f ((x Int) (y Int)) Int x),118560
2232,(and (> (+ (f x x) x) x) (= (f x x) (+ (f x x) x))),unknown,117791
2233,(or (>= x x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),116350
2234,(or (< x y) (> x (f y y))),Timeout,149791
2235,(and (> (- (f y y) x) (+ x y)) (= (f y y) y)),unknown,120922
2236,(and (<= y x) (< (f y y) (f y y))),unknown,115959
2237,(and (= (- (f y x) (f y x)) y) (< (f y x) y)),Timeout,152428
2238,(and (= (f y x) (+ x (f y x))) (= (f y x) (+ x (f y x)))),unknown,116265
2239,(or (< y (+ y y)) (< y (+ y y))),unknown,114710
2240,(or (< x (f x y)) (= x (+ y (+ (f x y) x)))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),116622
2241,(or (< (- y y) (f y y)) (< (- y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 1),115442
2242,(or (< (f x x) (f x x)) (>= (+ (f x x) y) (f x x))),unknown,111902
2243,(and (>= x (f x x)) (>= x (f x x))),(define-fun f ((x Int) (y Int)) Int x),109618
2244,(or (> (f y x) x) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),105161
2245,(and (>= y y) (>= (- y y) x)),unknown,110285
2246,(or (> (- x (f x x)) (- x (f x x))) (> (- x (f x x)) (- x (f x x)))),unknown,106878
2247,(or (< (- x x) (- x x)) (< y (+ (- x x) x))),unknown,108255
2248,(and (>= x (f x x)) (>= x (f x x))),(define-fun f ((x Int) (y Int)) Int x),112742
2249,(and (> (f x x) (f x x)) (< x y)),unknown,109656
2250,(or (< (+ (f x y) y) (+ y (f x y))) (< (+ (f x y) y) (+ y (f x y)))),unknown,109720
2251,(and (>= (+ y y) y) (>= (+ y y) y)),unknown,110143
2252,(or (= (+ x x) (+ x x)) (= (+ x x) (+ x x))),(define-fun f ((x Int) (y Int)) Int 0),104558
2253,(and (= x x) (> (- (f x x) y) y)),Timeout,148649
2254,(and (>= x y) (>= x y)),unknown,108137
2255,(and (= (- x y) (+ y (- x y))) (= (- x y) (+ y (- x y)))),unknown,112699
2256,(or (< (f y y) y) (< (f y y) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),115153
2257,(or (= x x) (= (f x x) y)),(define-fun f ((x Int) (y Int)) Int 0),110569
2258,(or (= (f x x) (+ y x)) (= (f x x) (+ y x))),Timeout,154763
2259,(or (> (f y y) x) (> (f y y) x)),unknown,100512
2260,(or (> y (+ y x)) (>= (+ y x) (f x x))),unknown,115442
2261,(or (= x (f x x)) (= x (f x x))),(define-fun f ((x Int) (y Int)) Int x),111222
2262,(and (= y (f x x)) (= y (f x x))),unknown,127714
2263,(and (<= (f y x) (+ y y)) (<= (f y x) (+ y y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),160695
2264,(and (< y x) (>= x (+ x y))),unknown,117106
2265,(and (= (f y x) y) (<= x (+ y x))),unknown,109921
2266,(and (<= (- x x) y) (< (f y y) y)),unknown,115417
2267,(or (<= x y) (<= y x)),(define-fun f ((x Int) (y Int)) Int x),117151
2268,(and (>= (+ (f y y) (+ y x)) x) (> x y)),unknown,106761
2269,(and (>= x x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),113380
2270,(and (> x (f x y)) (<= (+ (f x y) y) y)),(define-fun f ((x Int) (y Int)) Int (ite (>= x 1) 0 (+ (- 1) x))),117958
2271,(or (= y (+ (f x x) y)) (> (f x x) (+ (f x x) y))),(define-fun f ((x Int) (y Int)) Int 0),123053
2272,(or (>= (f x y) (f x y)) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),110525
2273,(or (>= (+ y (f x y)) (f x y)) (= y (+ y (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),111396
2274,(and (= (+ (- (f x x) x) x) (+ (- (f x x) x) x)) (= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),109965
2275,(or (>= x (- (f y x) y)) (>= x (- (f y x) y))),(define-fun f ((x Int) (y Int)) Int (+ x y)),119601
2276,(and (<= y (f y x)) (<= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),111677
2277,(and (<= (+ (- x x) y) (f y y)) (<= (+ (- x x) y) (f y y))),(define-fun f ((x Int) (y Int)) Int x),114077
2278,(and (>= (f y x) (f y x)) (<= (+ y (f y x)) (- y (+ y (f y x))))),(define-fun f ((x Int) (y Int)) Int (div (* (- 1) x) 2)),126119
2279,(and (> y (- y (f x y))) (>= y (- y (f x y)))),(define-fun f ((x Int) (y Int)) Int 1),108035
2280,(and (< x (- x (f y y))) (> x (f y y))),unknown,113701
2281,(or (> y x) (> y x)),unknown,113121
2282,(or (> y x) (<= (+ (f x y) x) (- (+ (f x y) x) y))),unknown,115558
2283,(or (< y (+ y (f x x))) (< x x)),(define-fun f ((x Int) (y Int)) Int 1),115011
2284,(and (= (- (f y y) (f y y)) (f y y)) (= (- (f y y) (f y y)) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),112335
2285,(or (= (f x y) y) (> x (f x y))),(define-fun f ((x Int) (y Int)) Int y),121368
2286,(and (= (+ (f x y) y) (+ (f x y) y)) (= (+ (f x y) y) (+ (f x y) y))),(define-fun f ((x Int) (y Int)) Int 0),107852
2287,(or (<= x (+ (f y y) y)) (>= (f y y) y)),(define-fun f ((x Int) (y Int)) Int x),116847
2288,(or (<= (+ (f y y) y) (+ (f y y) y)) (<= (+ (f y y) y) (+ (f y y) y))),(define-fun f ((x Int) (y Int)) Int 0),106411
2289,(or (= y (+ x x)) (<= (- y y) y)),unknown,120629
2290,(or (= (+ x y) (+ x y)) (= (f x x) (+ x y))),(define-fun f ((x Int) (y Int)) Int 0),106980
2291,(or (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),109696
2292,(or (> (- (f x y) (f x y)) (- (f x y) (f x y))) (> (- (f x y) (f x y)) (- (f x y) (f x y)))),unknown,109066
2293,(and (> x (f y x)) (<= (f y x) (+ (+ y y) x))),(define-fun f ((x Int) (y Int)) Int (ite (>= x 0) (+ (- 1) y) (+ (* 2 x) y))),115200
2294,(or (= (- (+ y x) y) (f x x)) (= (- (+ y x) y) (f x x))),(define-fun f ((x Int) (y Int)) Int x),116821
2295,(or (<= (- y x) (- (f y y) (f y y))) (> (f y y) x)),(define-fun f ((x Int) (y Int)) Int x),112302
2296,(or (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),118806
2297,(and (> (- (f x y) x) (- (f x y) x)) (< (f x y) (f x y))),unknown,108887
2298,(or (> (f y y) x) (> (f y y) x)),unknown,107731
2299,(or (<= (f x y) y) (= y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),114624
2300,(and (> y (- y (f y y))) (< (f y y) y)),unknown,119957
2301,(or (<= (+ y x) x) (>= y x)),unknown,113108
2302,(and (> x (+ y x)) (> x (+ y x))),unknown,112545
2303,(and (< y (+ y x)) (< y (+ y x))),unknown,106434
2304,(or (> (+ (f y x) x) (+ (f y x) x)) (> (+ (f y x) x) (+ (f y x) x))),unknown,105037
2305,(or (>= (- x (f y x)) (- y x)) (>= (f y x) (- x (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) (* 2 y))),120374
2306,(or (= (+ x x) x) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),128301
2307,(or (< y x) (< y x)),unknown,187787
2308,(or (< (+ y (f y x)) y) (< (f y x) y)),(define-fun f ((x Int) (y Int)) Int (- 1)),108927
2309,(and (< y (+ y x)) (< y (+ y x))),unknown,113984
2310,(and (< (f y x) x) (= y (f y x))),unknown,131145
2311,(and (>= (- y (f x y)) x) (>= (- y (f x y)) x)),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),118452
2312,(and (>= y x) (<= (f x x) x)),unknown,106773
2313,(or (<= y x) (< x y)),(define-fun f ((x Int) (y Int)) Int 0),111859
