S No., Constraints, Programs, Exec. Time
7310,(or (> x y) (> x y)),unknown,54998
7311,(or (<= (+ y y) x) (> (f x y) (f x y))),unknown,52992
7312,(and (> y (- x y)) (> y (- x y))),unknown,52589
7313,(or (< x y) (< x y)),unknown,53973
7314,(and (= x (f y y)) (= x (f y y))),unknown,95477
7315,(or (> y x) (<= (- (- (f x x) x) y) (f x x))),unknown,55317
7316,(and (> x (- y (- (f y y) (f y y)))) (> x (- y (- (f y y) (f y y))))),unknown,52117
7317,(and (> y (- (f y y) x)) (> (- (f y y) x) x)),unknown,62638
7318,(or (< y (- y (+ y x))) (< y (- y (+ y x)))),unknown,56058
7319,(and (<= x x) (< (+ (f y y) (+ y (f y y))) y)),(define-fun f ((x Int) (y Int)) Int (- 1)),61328
7320,(and (< x y) (>= y (f x y))),unknown,54624
7321,(or (>= (- y (f x y)) (- y (f x y))) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),56141
7322,(and (<= x (+ x x)) (<= x (+ x x))),unknown,64518
7323,(and (>= y (- (+ y (f y y)) (+ y (f y y)))) (>= y (- (+ y (f y y)) (+ y (f y y))))),unknown,55350
7324,(or (< (+ (+ x x) y) y) (< (+ (+ x x) y) y)),unknown,62179
7325,(and (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),59061
7326,(and (> (+ y (+ y x)) (f x x)) (= x (f x x))),unknown,58622
7327,(and (<= (f x y) (+ y (f x y))) (< x (+ (+ y (f x y)) y))),unknown,63640
7328,(or (< (- (f x y) y) x) (< (- (f x y) y) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x y)),61130
7329,(and (> (f x x) y) (> y (f x x))),unknown,54650
7330,(and (< (- (f y y) (f y y)) (- (f y y) (f y y))) (> x x)),unknown,56940
7331,(or (<= (+ (f y y) (f y y)) (+ (f y y) y)) (<= (+ (f y y) (f y y)) (+ (f y y) y))),(define-fun f ((x Int) (y Int)) Int x),57166
7332,(or (< (+ (f y y) y) x) (< (+ (f y y) y) x)),unknown,55765
7333,(or (= x y) (= x y)),unknown,61659
7334,(or (= (- x (f y x)) (- (f y x) y)) (= (- x (f y x)) (- (f y x) y))),unknown,63003
7335,(or (>= (+ (f y x) (f y x)) (f y x)) (= (f y x) (+ (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int 1),58715
7336,(and (= (+ (f y x) y) y) (= (+ (f y x) y) y)),(define-fun f ((x Int) (y Int)) Int 0),54998
7337,(or (> x (f y x)) (> x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),57214
7338,(or (= y x) (= (+ y x) y)),unknown,56142
7339,(and (>= (+ x x) (- (f y x) (f y x))) (< (- (f y x) (f y x)) x)),unknown,52399
7340,(and (> (f x y) (+ (f x y) x)) (> (f x y) (+ (f x y) x))),unknown,59321
7341,(or (= (- y y) (f y x)) (> (f y x) (- y y))),(define-fun f ((x Int) (y Int)) Int 0),57958
7342,(or (> x y) (> x y)),unknown,52000
7343,(and (= (f x x) y) (= (f x x) y)),unknown,62252
7344,(and (< (f x x) (f x x)) (>= x x)),unknown,55066
7345,(or (= y x) (= y x)),unknown,57202
7346,(or (<= y (f y x)) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),57020
7347,(or (< y (+ x x)) (< y (+ x x))),unknown,52680
7348,(and (>= (- y y) (f y y)) (= (f y y) x)),unknown,62140
7349,(and (>= x (- (- y (f y x)) x)) (<= y y)),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 2) y))),59932
7350,(or (< y (f y x)) (<= (+ x x) (+ x x))),(define-fun f ((x Int) (y Int)) Int 0),52567
7351,(and (= y (f y x)) (= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),51436
7352,(or (< (+ (f y y) (f y y)) (+ (f y y) (f y y))) (< (+ (f y y) (f y y)) (+ (f y y) (f y y)))),unknown,55711
7353,(and (> y (f x x)) (> y (f x x))),unknown,59287
7354,(or (< (f x x) x) (= y (f x x))),(define-fun f ((x Int) (y Int)) Int (- y 1)),94652
7355,(or (> x x) (> x x)),unknown,60263
7356,(or (<= (+ y x) (+ y x)) (<= (+ y x) (+ y x))),(define-fun f ((x Int) (y Int)) Int 0),52225
7357,(and (> x y) (<= (+ (f y x) (f y x)) (- (f y x) (+ (f y x) (f y x))))),unknown,53749
7358,(or (= x y) (< (f y y) (f y y))),unknown,58211
7359,(and (> (f y x) (- y y)) (< (f y x) (f y x))),unknown,57245
7360,(or (= (+ x y) (f x y)) (> y y)),(define-fun f ((x Int) (y Int)) Int (+ x y)),54192
7361,(and (<= x (- (f y y) (f y y))) (>= x (- (f y y) (f y y)))),unknown,64044
7362,(or (= x y) (= x y)),unknown,56733
7363,(and (= (+ (f y x) x) (+ (f y x) x)) (= (+ (f y x) x) (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int 0),62871
7364,(and (>= (f y x) (- x x)) (> (- x x) (- x x))),unknown,56547
7365,(or (< y y) (= (f y x) (- x x))),(define-fun f ((x Int) (y Int)) Int 0),50829
7366,(and (>= (+ (+ y (f y x)) x) x) (= y x)),unknown,60782
7367,(or (= x (- (f x y) x)) (>= (- (f x y) x) (f x y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),58698
7368,(and (< y y) (< y y)),unknown,48387
7369,(or (>= (f x y) (- (+ y x) (f x y))) (<= y x)),(define-fun f ((x Int) (y Int)) Int (div (+ 1 x y) 2)),65058
7370,(or (> (- x (- y (f x y))) (- x (- y (f x y)))) (> (- x (- y (f x y))) (- x (- y (f x y))))),unknown,56613
7371,(or (< (+ (f x x) x) (f x x)) (>= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),61804
7372,(or (< (f y y) (- x x)) (< (f y y) (- x x))),(define-fun f ((x Int) (y Int)) Int (- 1)),54334
7373,(and (= (+ (f x y) y) (f x y)) (= (+ (f x y) y) (f x y))),unknown,51939
7374,(and (= y x) (= y x)),unknown,60646
7375,(and (>= x (+ (- y y) y)) (= y x)),unknown,59283
7376,(or (< y (f y y)) (< y (f y y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),61464
7377,(and (= (f x x) (f x x)) (> (+ y (f x x)) (+ y (f x x)))),unknown,52804
7378,(or (= (f y x) (- x (f y x))) (> (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),62862
7379,(and (> y (f x x)) (> y (f x x))),unknown,55452
7380,(or (> y y) (> (- x y) x)),unknown,54416
7381,(or (> (+ x x) x) (> (+ x x) x)),unknown,57486
7382,(or (< y (- x y)) (< y (- x y))),unknown,55790
7383,(and (= y (- y y)) (= y (- y y))),unknown,56901
7384,(or (>= (- (f y x) (- (f y x) y)) (- (f y x) (- (f y x) y))) (>= (- (f y x) (- (f y x) y)) (- (f y x) (- (f y x) y)))),(define-fun f ((x Int) (y Int)) Int 0),116992
7385,(and (>= y x) (>= y x)),unknown,118922
7386,(and (>= (+ x x) y) (>= (+ x x) y)),unknown,65999
7387,(and (> (f x y) (f x y)) (<= (f x y) x)),unknown,55209
7388,(and (= (- y y) y) (> y (- y y))),unknown,57463
7389,(or (> x (- (f x x) (f x x))) (> x (- (f x x) (f x x)))),unknown,57255
7390,(or (<= y (- x (f y x))) (<= y (- x (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),62882
7391,(or (= (- (f x x) (f x x)) (- (f x x) (f x x))) (= (- (f x x) (f x x)) (- (f x x) (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),51585
7392,(and (>= (- (+ y (f y x)) (+ y (f y x))) (+ y (f y x))) (>= (- (+ y (f y x)) (+ y (f y x))) (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int (* (- 1) x)),55713
7393,(and (<= (f y x) x) (> x (- x (f y x)))),unknown,56256
7394,(or (<= (f y x) (- (f y x) (f y x))) (> (f y x) y)),(define-fun f ((x Int) (y Int)) Int 0),58033
7395,(or (> (+ (- y y) (- y y)) x) (> (+ (- y y) (- y y)) x)),unknown,61493
7396,(or (>= x (f x y)) (> (- x y) y)),(define-fun f ((x Int) (y Int)) Int x),67343
7397,(or (> y x) (= (+ x x) (+ x x))),(define-fun f ((x Int) (y Int)) Int 0),57168
7398,(or (> x x) (> x x)),unknown,61078
7399,(or (> y (+ x (f x x))) (= x (f x x))),(define-fun f ((x Int) (y Int)) Int x),57456
7400,(and (= (+ x y) y) (>= x (+ x y))),unknown,62209
7401,(or (<= (+ x (f y y)) (+ x (f y y))) (= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),52444
7402,(and (< (- y x) x) (<= (- y x) (- (f y y) x))),unknown,55861
7403,(or (> x (+ y x)) (> x (+ y x))),unknown,56447
7404,(or (> x (- (f y y) x)) (< (- (f y y) x) (f y y))),Timeout,129392
7405,(and (= (+ (- x (f y y)) y) (- x (f y y))) (= (+ (- x (f y y)) y) (- x (f y y)))),unknown,54967
7406,(and (> y (- x (+ y y))) (> y (- x (+ y y)))),unknown,54404
7407,(and (> (+ y y) x) (> (+ y y) x)),unknown,57379
7408,(and (>= y (f x x)) (>= y (f x x))),unknown,56244
7409,(and (<= (f x x) x) (> y (- x x))),unknown,53049
7410,(or (< (f x x) (f x x)) (< (f x x) (f x x))),unknown,57863
7411,(and (<= (+ x x) (f x y)) (<= (+ x x) (f x y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),57287
7412,(or (< x y) (> (f x x) (f x x))),unknown,56256
7413,(and (<= (+ x x) y) (<= (+ x x) y)),unknown,52926
7414,(or (= (+ (+ (f y x) (f y x)) (+ (f y x) (f y x))) (f y x)) (= (+ (+ (f y x) (f y x)) (+ (f y x) (f y x))) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),54074
7415,(or (<= x y) (<= x y)),unknown,58181
7416,(and (= (- y (f y y)) (- y (f y y))) (>= y (- y (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),55095
7417,(and (= x x) (<= (+ x y) y)),unknown,49753
7418,(or (< x x) (<= y x)),unknown,57134
7419,(or (> (- x (f x y)) (- x (f x y))) (> (- x (f x y)) (- x (f x y)))),unknown,55987
7420,(or (= (+ x y) y) (= (+ x y) y)),unknown,58536
7421,(and (> (f x x) x) (<= (+ x y) x)),unknown,54782
7422,(and (= (+ (- (f y y) y) x) (+ (- (f y y) y) x)) (= (- (f y y) y) y)),(define-fun f ((x Int) (y Int)) Int (* 2 x)),60308
7423,(and (< x (+ y x)) (< x (+ y x))),unknown,57552
7424,(and (<= (+ y y) y) (= x y)),unknown,58954
7425,(or (>= (- (f x x) x) y) (= y (- (f x x) x))),Timeout,129217
7426,(or (> y (f y x)) (>= (+ y y) (+ y y))),(define-fun f ((x Int) (y Int)) Int 0),57604
7427,(and (<= (f y x) y) (<= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),58258
7428,(and (< (f x y) x) (< (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),59266
7429,(or (>= x y) (> (f x x) (+ y (f x x)))),unknown,52092
7430,(or (<= (+ (- y y) (- y y)) (+ (- y y) (- y y))) (<= (+ (- y y) (- y y)) (+ (- y y) (- y y)))),(define-fun f ((x Int) (y Int)) Int 0),54605
7431,(or (= y (f x y)) (<= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),56820
7432,(or (> (+ x y) (+ x y)) (> (+ x y) (+ x y))),unknown,49767
7433,(or (= (f x x) y) (> y (- y (f x x)))),(define-fun f ((x Int) (y Int)) Int 1),62755
7434,(and (= (- x (f x y)) y) (= (- x (f x y)) y)),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),52055
7435,(and (<= (f y x) x) (> (- x x) y)),unknown,57130
7436,(and (<= (f x x) y) (<= (f x x) y)),unknown,53411
7437,(and (>= (- (f x x) y) (- (f x x) y)) (>= (- (f x x) y) (- (f x x) y))),(define-fun f ((x Int) (y Int)) Int 0),52273
7438,(or (> (f x y) (f x y)) (>= y x)),unknown,59769
7439,(and (>= (+ (f x x) y) (f x x)) (>= (+ (f x x) y) (f x x))),unknown,53759
7440,(and (< y y) (< y y)),unknown,56557
7441,(or (< (+ y (f y x)) (+ y (f y x))) (> (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),55678
7442,(and (= (- (f x y) x) (+ x x)) (= (- (f x y) x) (+ x x))),(define-fun f ((x Int) (y Int)) Int (* 3 x)),51437
7443,(and (= x x) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),56211
7444,(and (< (- (- x y) x) (- x y)) (>= (f y y) (f y y))),unknown,58596
7445,(or (> (+ (f x x) y) y) (>= (f x x) x)),(define-fun f ((x Int) (y Int)) Int 1),54962
7446,(and (= (- x y) (- (f y y) (f y y))) (= (- x y) (- (f y y) (f y y)))),unknown,58199
7447,(or (>= (+ x x) (f y y)) (>= (+ x x) (f y y))),Timeout,128336
7448,(and (<= x (- x (f x y))) (<= x (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),61513
7449,(and (= (- y (f y x)) y) (< y x)),unknown,55195
7450,(or (>= (f x x) y) (>= (f x x) y)),unknown,55207
7451,(or (< x y) (< x y)),unknown,61640
7452,(and (> (- x y) y) (< (+ (f x x) (f x x)) y)),unknown,61205
7453,(and (< (+ (+ (f y x) x) y) (+ (+ (f y x) x) y)) (< (+ (+ (f y x) x) y) (+ (+ (f y x) x) y))),unknown,57516
7454,(and (= x x) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),52240
7455,(and (< (- (f x x) (- (f x x) x)) x) (= (f x x) (f x x))),unknown,51983
7456,(and (<= (+ (f y y) y) (+ (f y y) y)) (<= (f y y) y)),(define-fun f ((x Int) (y Int)) Int x),59344
7457,(or (< (f y x) (+ x (f y x))) (< (f y x) (+ x (f y x)))),unknown,56094
7458,(and (<= (+ y (- x (f x x))) x) (< (- x (f x x)) (f x x))),unknown,54849
7459,(or (< (f x x) (+ x x)) (< (f x x) (+ x x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 x))),60644
7460,(or (>= (+ (f x y) (f x y)) x) (>= (+ (f x y) (f x y)) x)),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (div x 2))) (ite (>= (+ x (* (- 2) _let_0)) 1) (div (+ 1 x) 2) _let_0))),59046
7461,(and (> (+ x x) y) (= (f y y) y)),unknown,56928
7462,(or (<= y (f x x)) (> x (f x x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),56117
7463,(or (< x (- y (+ y y))) (< x (- y (+ y y)))),unknown,50240
7464,(and (<= (- (+ (f y y) (f y y)) x) (f y y)) (<= (- (+ (f y y) (f y y)) x) (f y y))),unknown,63836
7465,(or (> y (f x x)) (> y (f x x))),unknown,57508
7466,(and (>= (- x (f x x)) y) (< y (- y (f x x)))),unknown,56316
7467,(or (= (f x x) y) (< (+ (f x x) y) (- x y))),Timeout,131249
7468,(or (< y x) (< y x)),unknown,62045
7469,(and (<= (+ x y) x) (<= (+ x y) x)),unknown,55835
7470,(or (< x x) (< x x)),unknown,56615
7471,(and (< (f y x) y) (< (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),60413
7472,(and (< (f y y) y) (>= (- (f y y) (f y y)) (f y y))),(define-fun f ((x Int) (y Int)) Int (ite (and (= x y) (not (>= y 1))) (+ (- 1) y) 0)),59279
7473,(and (<= (+ x x) (f x x)) (<= (+ x x) (f x x))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),56074
7474,(and (= (f y x) (f y x)) (= (f y x) (+ (+ y x) (f y x)))),unknown,63555
7475,(or (>= (+ (f x y) (f x y)) (+ (f x y) (f x y))) (>= (+ (f x y) (f x y)) (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),56157
7476,(and (> x (f x y)) (> x (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),57334
7477,(and (<= (- x x) (+ x (f y x))) (<= (f y x) (+ x (f y x)))),unknown,53607
7478,(or (> (+ (f x y) (f x y)) (+ (f x y) (f x y))) (> (+ (f x y) (f x y)) (+ (f x y) (f x y)))),unknown,54156
7479,(and (>= (f y y) y) (> y (f y y))),unknown,59650
7480,(or (= y (f y y)) (= y (f y y))),(define-fun f ((x Int) (y Int)) Int x),58679
7481,(and (= (+ y x) x) (= (f y y) (+ y x))),unknown,54769
7482,(or (< (- x y) y) (< (- x y) y)),unknown,54081
7483,(or (<= (+ (+ y x) y) x) (<= (+ y x) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ x y)),58974
7484,(and (<= (f x y) (- (f x y) y)) (>= (f x y) x)),unknown,63003
7485,(and (>= (- x (f y y)) (f y y)) (> (- x (f y y)) (f y y))),unknown,56323
7486,(or (>= x x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),50133
7487,(and (<= (- (f y y) x) (- (f y y) x)) (> (- y x) (- y x))),unknown,58098
7488,(or (> x (f x y)) (> x (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),58474
7489,(and (= (- y y) (f y x)) (= y (- y y))),unknown,60133
7490,(or (<= y x) (<= y x)),unknown,139799
7491,(and (<= y y) (< (- (- y x) (f x x)) (- (- y x) (f x x)))),unknown,73556
7492,(or (<= (f x y) (- y x)) (<= (f x y) (- y x))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),59877
7493,(or (>= x x) (<= (f x x) (- x (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),57839
7494,(or (< (f y y) (f y y)) (< (f y y) (f y y))),unknown,52724
7495,(and (> (f y y) y) (> y x)),unknown,54706
7496,(or (>= (f y y) (+ (+ x (f y y)) y)) (> (+ x (f y y)) (f y y))),unknown,56974
7497,(and (>= (+ (f y y) x) (f y y)) (= (f y y) x)),unknown,57229
7498,(or (<= y (f y y)) (= (- (f y y) (f y y)) (- (f y y) (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),57091
7499,(or (> (+ y y) (f y x)) (> (+ y y) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 x))),56042
7500,(or (< y (+ (f y y) x)) (< y (+ (f y y) x))),unknown,53716
7501,(or (< y y) (< y y)),unknown,59262
7502,(and (< y (- x (- x y))) (< y (- x (- x y)))),unknown,63535
7503,(or (= (+ (f y y) x) (+ (f y y) x)) (< (- x y) (- x y))),(define-fun f ((x Int) (y Int)) Int 0),55990
7504,(or (>= x (- (f y x) x)) (< (+ (- (f y x) x) (- (f y x) x)) y)),(define-fun f ((x Int) (y Int)) Int (* 2 y)),59680
7505,(and (<= y x) (<= y x)),unknown,60967
7506,(or (<= y (+ (f y x) x)) (>= (+ (f y x) x) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),58642
7507,(or (>= x (- x (f y x))) (> (f y x) y)),(define-fun f ((x Int) (y Int)) Int 0),61994
7508,(or (>= y (- y (f y x))) (>= y (- y (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),59226
7509,(and (>= y (- (f y y) y)) (>= y (- (f y y) y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),61316
7510,(and (> (f x x) (+ x y)) (> (f x x) (+ x y))),unknown,52672
7511,(or (= (- y (f x x)) (+ y y)) (= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),55116
7512,(and (= (- (f x y) y) (- (- (f x y) y) (f x y))) (= (- (f x y) y) (- (- (f x y) y) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),50211
7513,(and (> y (- y x)) (> y (- y x))),unknown,52479
7514,(and (= (+ y (+ y (f y x))) y) (> (f y x) x)),unknown,56458
7515,(and (= y (+ x (f y y))) (> (f y y) (f y y))),unknown,57703
7516,(or (= (- x y) (f y y)) (= (- x y) (f y y))),unknown,63686
7517,(or (> (f y x) y) (> x (+ (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),58021
7518,(and (< y y) (<= x x)),unknown,58050
7519,(and (>= (- x y) (- y y)) (> (- x y) x)),unknown,58353
7520,(and (>= (+ x y) (f x y)) (>= (+ x y) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ x y)),59573
7521,(and (<= (+ y x) (+ y x)) (= (+ x (f y x)) y)),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),53072
7522,(or (>= (- x y) (- x y)) (> y (- (- x y) (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),54632
7523,(or (< x x) (< x x)),unknown,54596
7524,(and (> y y) (> y y)),unknown,56001
7525,(and (< (- x y) x) (= y (- x y))),unknown,57973
7526,(or (<= (- (f x y) y) y) (= x y)),(define-fun f ((x Int) (y Int)) Int (* 2 y)),56520
7527,(and (= x x) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),52833
7528,(and (= y (f x y)) (> (f x y) (f x y))),unknown,54624
7529,(and (> (+ y x) x) (< (+ y x) (+ y x))),unknown,55963
7530,(and (<= x (f y y)) (> (f y y) (- (f y y) y))),unknown,54902
7531,(and (<= (f y x) (f y x)) (<= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),51844
7532,(and (<= x (f x y)) (<= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),63883
7533,(and (>= x x) (= (f x x) (+ (- (f x x) (f x x)) y))),unknown,62428
7534,(or (<= x (f x y)) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),52482
7535,(or (< y (f y y)) (> (- y x) (- (- y x) (- y x)))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),60427
7536,(or (<= (f y y) (- (f y y) (f y y))) (<= (f y y) (- (f y y) (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),60233
7537,(and (> x x) (<= (f x x) x)),unknown,60137
7538,(and (> (- y (f y y)) (f y y)) (<= (- y (f y y)) x)),unknown,55407
7539,(and (= x x) (= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),52445
7540,(or (<= (- y y) y) (<= (- y y) y)),unknown,64257
7541,(and (= (f y x) (f y x)) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),60259
7542,(and (= x y) (= (f y y) y)),unknown,60568
7543,(and (<= x y) (< (- x y) (- x y))),unknown,61385
7544,(and (< (- y x) x) (> x (f x y))),unknown,55844
7545,(or (>= x y) (>= x y)),unknown,47982
7546,(or (> y (- x y)) (> y (- x y))),unknown,54982
7547,(and (<= (f y x) (- x x)) (<= (f y x) (- x x))),(define-fun f ((x Int) (y Int)) Int 0),61675
7548,(or (<= x (+ x x)) (<= (+ x x) (- (+ x x) x))),(define-fun f ((x Int) (y Int)) Int x),60098
7549,(and (>= (- y y) (+ (f y x) x)) (>= (- y y) (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int (* (- 1) y)),58791
7550,(or (= (- x (f x x)) (- x (f x x))) (= (- x (f x x)) (- x (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),54740
7551,(or (> (- (f x y) (f x y)) (f x y)) (> (- (f x y) (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int (- 1)),60860
7552,(and (< y (- x x)) (< y (- x x))),unknown,56770
7553,(or (>= (- (f y x) y) x) (>= (- (f y x) y) x)),(define-fun f ((x Int) (y Int)) Int (+ x y)),55476
7554,(and (= (+ y (f x y)) (+ y (f x y))) (= (+ y (f x y)) (+ y (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),54759
7555,(and (= (+ (f x y) x) x) (= (+ (f x y) x) x)),(define-fun f ((x Int) (y Int)) Int 0),53878
7556,(or (<= x y) (<= x y)),unknown,55827
7557,(or (> x (+ x x)) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),51303
7558,(or (> (- (f y y) x) (- (f y y) x)) (> (- (f y y) x) (- (f y y) x))),unknown,57528
7559,(and (> x (- y y)) (> x (- y y))),unknown,60830
7560,(and (= x (- x (- x x))) (= x (- x (- x x)))),(define-fun f ((x Int) (y Int)) Int 0),58019
7561,(or (= (- x y) y) (= (- x y) x)),unknown,55115
7562,(and (>= x (f y x)) (< (+ (+ (f y x) (f y x)) (f y x)) (+ (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int (ite (>= y (- 1)) (- 1) y)),56658
7563,(or (>= (f x y) (+ (f x y) x)) (>= (f x y) (+ (f x y) x))),unknown,59950
7564,(and (<= (- x x) x) (<= (- x x) x)),unknown,61501
7565,(and (>= (- x x) (- x x)) (>= (- x x) (- x x))),(define-fun f ((x Int) (y Int)) Int 0),54264
7566,(or (<= (+ y x) y) (<= x (+ (f x x) (f x x)))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (div y 2))) (ite (and (= x y) (>= y 1) (>= y 3)) (ite (>= (+ y (* (- 2) _let_0)) 1) (div (+ 1 y) 2) _let_0) 1))),59227
7567,(or (< (f y y) (f y y)) (< (f y y) (f y y))),unknown,57624
7568,(and (> (+ y y) (f x x)) (> (- y y) x)),unknown,57135
7569,(or (> x x) (> x x)),unknown,52061
7570,(or (= (+ x x) (+ x x)) (= (+ x x) (+ x x))),(define-fun f ((x Int) (y Int)) Int 0),58597
7571,(or (= x (- y x)) (= x (- y x))),unknown,57430
7572,(and (< (- y (+ x x)) (f x x)) (>= x (f x x))),unknown,55523
7573,(or (<= (+ x x) (+ x x)) (<= y (+ x x))),(define-fun f ((x Int) (y Int)) Int 0),51245
7574,(and (> x y) (> x y)),unknown,162151
7575,(and (> (- (f y x) y) y) (> (- (f y x) y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 x))),107490
7576,(and (= x (f y y)) (>= (- (f y y) (f y y)) (f y y))),unknown,65346
7577,(and (= (+ y x) (f x y)) (< x (f x y))),unknown,84000
7578,(and (< x (+ (f x x) (f x x))) (> (+ (f x x) (f x x)) (f x x))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ 1 y))) (let ((_let_1 (div _let_0 2))) (ite (= x y) (ite (>= y 2) (ite (>= y 4) (ite (and (>= _let_1 1) (not (>= (+ y (* (- 2) _let_1)) 0))) _let_1 (div (+ 2 y) 2)) 2) 1) 0)))),98555
7579,(and (>= (+ (f x y) (- y (f x y))) (+ (f x y) (- y (f x y)))) (= (- y (f x y)) x)),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),87932
7580,(and (< y y) (<= y x)),unknown,82720
7581,(or (= x y) (= x y)),unknown,86790
7582,(or (= (- y y) y) (= (- y y) y)),unknown,86464
7583,(or (>= (f x x) x) (>= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),70608
7584,(and (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),57878
7585,(or (= (f y y) y) (= (f y y) y)),(define-fun f ((x Int) (y Int)) Int x),61521
7586,(or (< (+ x y) x) (< (+ x y) x)),unknown,67763
7587,(and (= x x) (> x (+ (f y y) (f y y)))),unknown,71072
7588,(or (< (f x y) x) (<= (+ x x) (f x y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),64443
7589,(and (= (f x x) (f x x)) (>= y (f x x))),unknown,56573
7590,(and (= (f y x) y) (= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),55578
7591,(and (<= y (f x y)) (<= (- (f x y) (f x y)) x)),unknown,58422
7592,(and (>= x (f x x)) (<= x (f x x))),(define-fun f ((x Int) (y Int)) Int x),57139
7593,(and (= (- y x) y) (>= y (f y x))),unknown,55600
7594,(and (< y (f x y)) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),55008
7595,(or (>= x (- (f x x) x)) (>= x (- (f x x) x))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),61536
7596,(or (= (+ x y) (- x y)) (= (+ x y) (- x y))),unknown,62652
7597,(or (<= (+ x (f y x)) (+ x (f y x))) (<= (+ x (f y x)) (+ x (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),53197
