S No., Constraints, Programs, Exec. Time
26846,(and (>= (- y y) (- y y)) (< (- y y) y)),Timeout,258054
26847,(or (> x y) (> x y)),unknown,230822
26848,(or (< (f y x) (+ (f y x) x)) (> x y)),unknown,162072
26849,(or (= x (f y y)) (= x (f y y))),Timeout,237109
26850,(or (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),195488
26851,(or (<= (+ x x) (f y y)) (<= (+ x x) (f y y))),Timeout,236622
26852,(or (< (f x x) y) (= y (+ x y))),unknown,167919
26853,(and (>= (+ (f y y) x) x) (>= (+ (f y y) x) x)),(define-fun f ((x Int) (y Int)) Int 0),196531
26854,(or (>= (f y y) (+ x x)) (< y (+ x x))),Timeout,260094
26855,(or (>= (- y y) x) (>= (- y y) x)),unknown,180727
26856,(and (= y (- x x)) (= y (- x x))),unknown,235072
26857,(or (<= y x) (<= y x)),unknown,239319
26858,(and (<= (f y x) (- (f y x) (f y x))) (= x x)),Timeout,250011
26859,(or (< (f y y) (f y y)) (< (f y y) (f y y))),unknown,156228
26860,(or (< x x) (< x x)),unknown,241925
26861,(or (>= (- (f x x) y) (f x x)) (< (+ (- (f x x) y) y) (- (f x x) y))),Timeout,245007
26862,(and (>= (f x x) x) (= (- x x) (f x x))),unknown,176087
26863,(and (> (f y x) y) (< y y)),unknown,216721
26864,(and (<= x (+ x x)) (<= x (+ x x))),unknown,233978
26865,(or (>= x y) (> y (f y y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),240430
26866,(and (>= (f x x) (+ y x)) (>= (f x x) (+ y x))),unknown,151257
26867,(and (<= (- y (f y y)) y) (< x y)),Timeout,467066
26868,(or (= (- (f x y) y) (f x y)) (= (- (f x y) y) (f x y))),Timeout,453095
26869,(or (<= x (f x x)) (<= x (f x x))),Timeout,465282
26870,(and (< (- y (- x (f x y))) (- x (f x y))) (> (f x y) y)),Timeout,480308
26871,(and (>= (- y x) (f y y)) (>= (- y x) (f y y))),Timeout,403911
26872,(and (< x y) (< x y)),Timeout,473948
26873,(and (> x (f x x)) (> x (f x x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),194833
26874,(or (< x x) (<= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),220515
26875,(and (>= (- (f x x) x) (f x x)) (= x (+ y x))),Timeout,261289
26876,(or (= y x) (= y x)),unknown,234266
26877,(or (< x y) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),192259
26878,(and (>= (- x x) (- x x)) (>= (- x x) (- x x))),(define-fun f ((x Int) (y Int)) Int 0),223690
26879,(or (< (f x y) (+ y y)) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),224748
26880,(or (<= y y) (> x (f y x))),(define-fun f ((x Int) (y Int)) Int 0),173066
26881,(or (= (+ (f y y) (f y y)) (+ (f y y) (f y y))) (= (+ (f y y) (f y y)) (+ (f y y) (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),184156
26882,(or (= x (- (f x y) (f x y))) (< x y)),unknown,241499
26883,(and (<= x x) (> (f y y) x)),unknown,216866
26884,(or (< (- (f x y) x) x) (< (- (f x y) x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 x))),174336
26885,(or (= x y) (= x y)),unknown,226508
26886,(or (= x (- (f x y) y)) (= x (- (f x y) y))),(define-fun f ((x Int) (y Int)) Int (+ x y)),246125
26887,(and (< (+ x (- (f x y) (f x y))) (- (f x y) (f x y))) (= (- (f x y) (f x y)) y)),Timeout,241961
26888,(and (>= x y) (>= x y)),unknown,172622
26889,(or (> (+ (f y x) x) x) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),217685
26890,(or (>= x x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),193445
26891,(or (<= (f y y) (f y y)) (<= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),206066
26892,(or (<= x y) (= y x)),unknown,175722
26893,(and (<= x (+ (f y y) x)) (<= x (+ (f y y) x))),(define-fun f ((x Int) (y Int)) Int 0),187025
26894,(or (<= (f x y) y) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),161016
26895,(or (>= (- (f x x) x) (f x x)) (= (- (f x x) x) x)),(define-fun f ((x Int) (y Int)) Int (* 2 x)),233229
26896,(or (= (- y (f y x)) y) (= (- y (f y x)) y)),(define-fun f ((x Int) (y Int)) Int 0),154929
26897,(or (>= x (+ (f y x) y)) (> (+ (f y x) y) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),170502
26898,(or (< x (+ y (- (f x y) y))) (<= (f x y) x)),(define-fun f ((x Int) (y Int)) Int 0),172666
26899,(or (< (f x y) x) (< (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),167765
26900,(and (= (f x y) y) (= (- y x) (- y x))),(define-fun f ((x Int) (y Int)) Int y),160148
26901,(and (>= x y) (<= (- (f y x) (f y x)) y)),unknown,160388
26902,(or (> (+ x x) y) (= x (- y x))),unknown,168274
26903,(or (> (+ x x) x) (> (+ x x) x)),unknown,171533
26904,(and (> (- (- x x) (- x x)) y) (<= y y)),unknown,167969
26905,(and (< y x) (= x y)),unknown,175355
26906,(or (> x (- y (f y x))) (<= x (- y (- y (f y x))))),(define-fun f ((x Int) (y Int)) Int (+ 1 x (* (- 1) y))),179779
26907,(or (> (+ y y) (+ y y)) (> (+ y y) (+ y y))),unknown,156755
26908,(or (> y (- x y)) (> y (- x y))),unknown,171093
26909,(or (< x (- (- (f x y) x) (- (f x y) x))) (<= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),194973
26910,(and (< (f y y) (f y y)) (< (f y y) (f y y))),unknown,159792
26911,(or (>= (+ y x) y) (>= y (- x (f x x)))),unknown,161796
26912,(and (<= x y) (<= x y)),unknown,210886
26913,(or (= x x) (>= y (- (f y x) y))),(define-fun f ((x Int) (y Int)) Int 0),241725
26914,(and (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),182823
26915,(or (= x (f y x)) (= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),222849
26916,(or (<= (f x x) (- x (f x x))) (<= (f x x) (- x (f x x)))),Timeout,246859
26917,(and (<= x (f y y)) (= (f y y) (f y y))),unknown,158335
26918,(or (>= (- x y) (f y y)) (> (- x y) (f y y))),unknown,165548
26919,(and (> (f y y) y) (<= (f y y) y)),unknown,150087
26920,(or (> (f x x) y) (> (f x x) y)),unknown,175337
26921,(or (= y (+ (f x x) y)) (= y (+ (f x x) y))),(define-fun f ((x Int) (y Int)) Int 0),199402
26922,(or (>= x (- x (f x x))) (>= x (- x (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),182902
26923,(and (<= x y) (>= (+ (f x y) (f x y)) y)),unknown,227593
26924,(and (> (+ (- x x) x) (- x x)) (> (+ (- x x) x) (- x x))),unknown,236579
26925,(or (<= y (+ (f y y) (f y y))) (<= y (+ (f y y) (f y y)))),(define-fun f ((x Int) (y Int)) Int (ite (and (= x y) (>= (+ y (* (- 2) (div y 2))) 1)) (div (+ 1 y) 2) (div x 2))),203420
26926,(and (< (- y x) (f x y)) (<= (f x y) x)),unknown,173073
26927,(or (<= x (f x x)) (= (+ y x) (f x x))),(define-fun f ((x Int) (y Int)) Int x),165811
26928,(or (= (+ (f y y) y) (- (f y y) x)) (= y x)),unknown,171421
26929,(and (>= (+ y (f y x)) (f y x)) (>= (+ y (f y x)) (f y x))),unknown,186930
26930,(or (>= (+ (f y y) y) (f y y)) (>= (+ (f y y) y) (f y y))),unknown,178142
26931,(and (< (f x y) (- x x)) (< y (f x y))),unknown,167858
26932,(and (<= y x) (= (- (f y y) y) (+ (- (f y y) y) (f y y)))),unknown,170284
26933,(or (>= x x) (> (f x y) (+ (- (f x y) (f x y)) (- (f x y) (f x y))))),(define-fun f ((x Int) (y Int)) Int 0),340426
26934,(or (< y (f y x)) (< y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),168012
26935,(and (<= (f x y) y) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),190745
26936,(and (< y y) (< y y)),unknown,170346
26937,(and (<= (- y (f y x)) (f y x)) (<= (- y (f y x)) (f y x))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (div x 2))) (ite (>= (+ x (* (- 2) _let_0)) 1) (div (+ 1 x) 2) _let_0))),236019
26938,(or (>= y y) (> y (f x x))),(define-fun f ((x Int) (y Int)) Int 0),159704
26939,(or (= x x) (>= (- y (f y x)) y)),(define-fun f ((x Int) (y Int)) Int 0),170457
26940,(or (< (f x x) (- x y)) (> y (f x x))),Timeout,202437
26941,(or (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),155809
26942,(and (= x x) (> x (+ (f y y) (f y y)))),unknown,160768
26943,(and (>= x (f x y)) (>= (f x y) y)),unknown,168144
26944,(or (> y (+ (f y x) (f y x))) (< y (+ (+ (f y x) (f y x)) (+ (f y x) (f y x))))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ 1 x))) (let ((_let_1 (div _let_0 4))) (ite (and (>= (+ x (* (- 4) _let_1)) 0) (not (>= (+ x (* (- 2) _let_1)) 1))) (div (+ 4 x) 4) _let_1)))),183997
26945,(and (= (- (f y y) (f y y)) (f y y)) (= (- (f y y) (f y y)) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),173704
26946,(and (> y (+ (f y x) (f y x))) (= y (+ (f y x) (f y x)))),Timeout,279111
26947,(and (<= (f x y) x) (= (f x y) (f x y))),Timeout,235432
26948,(and (> y (f y x)) (<= (f y x) x)),Timeout,238230
26949,(or (<= (f x y) (- y (f x y))) (<= (f x y) (- y (f x y)))),(define-fun f ((x Int) (y Int)) Int (div y 2)),187074
26950,(and (>= (+ y x) y) (>= (+ y x) y)),unknown,158898
26951,(or (= x x) (>= (+ x (f x x)) (- (f x x) (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),163967
26952,(or (< (f x y) (- (- y y) (f x y))) (= (- y y) (- y y))),(define-fun f ((x Int) (y Int)) Int 0),167726
26953,(and (<= (f y y) (f y y)) (<= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),155609
26954,(or (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),159130
26955,(or (< (+ x x) y) (< (+ x x) y)),unknown,178550
26956,(or (< x x) (< x x)),Timeout,265675
26957,(or (< (f x x) y) (< (f x x) y)),unknown,222055
26958,(and (= (f x y) (f x y)) (= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),229168
26959,(and (<= (- x (+ x (f x y))) (+ x (f x y))) (>= (f x y) (+ x (f x y)))),unknown,173561
26960,(or (< (f y y) (- (f y y) y)) (< (f y y) (- (f y y) y))),Timeout,215859
26961,(and (<= x y) (<= x y)),unknown,234658
26962,(and (= (- (f y y) y) y) (< x x)),unknown,234593
26963,(and (< (+ y (f y x)) x) (< (+ y (f y x)) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x) y)),190472
26964,(and (= (+ x y) (f y x)) (= (+ x y) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ x y)),224096
26965,(and (>= (f y y) x) (>= (f y y) x)),unknown,237501
26966,(or (>= (- y y) y) (>= (f y y) (- y y))),(define-fun f ((x Int) (y Int)) Int 0),158080
26967,(or (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),260548
26968,(or (> y y) (>= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),260371
26969,(and (> y (+ y x)) (> (- y y) (- y y))),unknown,204858
26970,(and (< (+ (f x y) (f x y)) y) (<= y x)),unknown,204917
26971,(or (<= y (+ y x)) (<= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),239778
26972,(and (<= (- (f y x) y) (- (f y x) y)) (<= (- (f y x) y) (- (f y x) y))),(define-fun f ((x Int) (y Int)) Int 0),233044
26973,(and (> (+ x (f y y)) (+ x (f y y))) (= (f y y) y)),unknown,164931
26974,(or (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),214601
26975,(and (< (f x y) (+ y y)) (<= (- x (f x y)) x)),unknown,237661
26976,(and (<= x (+ x y)) (> x (+ x y))),Timeout,241277
26977,(and (>= y y) (= (- x y) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),189227
26978,(or (= y x) (> y x)),unknown,219901
26979,(or (< (+ x y) (- y x)) (= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),236877
26980,(and (<= (+ x (f y x)) (f y x)) (= y (+ x (f y x)))),unknown,188399
26981,(and (>= (- y y) x) (>= (- y y) x)),unknown,220404
26982,(or (>= (+ y y) (+ y y)) (>= (+ y y) (+ y y))),(define-fun f ((x Int) (y Int)) Int 0),222422
26983,(or (>= y (- x y)) (< (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),232131
26984,(and (< (f y x) x) (< (f y x) x)),Timeout,256029
26985,(or (>= (- x (f x y)) (- x (f x y))) (> y (f x y))),(define-fun f ((x Int) (y Int)) Int 0),227502
26986,(or (>= (- x y) x) (>= (- x y) x)),unknown,246708
26987,(or (>= (+ (f y y) y) (f y y)) (>= (+ (f y y) y) (f y y))),unknown,199341
26988,(and (<= y (- y y)) (<= y (- y y))),unknown,238309
26989,(and (>= x (+ (f y x) (f y x))) (>= x (+ (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int (div y 2)),242850
26990,(or (<= (+ y (f y x)) y) (<= (+ y (f y x)) y)),(define-fun f ((x Int) (y Int)) Int 0),200812
26991,(and (<= (- x (f x x)) x) (<= (- x (f x x)) x)),(define-fun f ((x Int) (y Int)) Int 0),205238
26992,(and (< x (+ x x)) (< x (+ x x))),unknown,230773
26993,(and (<= (f y y) (+ x y)) (<= (f y y) (+ x y))),unknown,234257
26994,(or (= y (f y x)) (= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),153052
26995,(and (>= (- (f x x) x) x) (= x (- (f x x) x))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),240347
26996,(or (>= y (+ y x)) (>= y (+ y x))),unknown,205214
26997,(and (<= y y) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),209315
26998,(or (> (f x x) (f x x)) (= (- y y) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),181319
26999,(or (> y (+ (+ y x) y)) (< (+ y x) (+ y x))),unknown,236867
27000,(or (< y (+ (f y y) x)) (>= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),216675
27001,(or (< (f y y) (f y y)) (< (- y x) (- y x))),unknown,178487
27002,(or (< (- x x) y) (< (- x x) y)),unknown,187954
27003,(and (>= y x) (>= y x)),unknown,211900
27004,(and (= x (- x x)) (= x (- x x))),Timeout,226416
27005,(or (>= (f y x) (+ x x)) (= (f y x) y)),(define-fun f ((x Int) (y Int)) Int (* 2 y)),191712
27006,(and (< (- (f x y) y) (f x y)) (< (- (f x y) y) (f x y))),Timeout,235388
27007,(and (<= y y) (< (- (+ (f x y) (f x y)) (+ (f x y) (f x y))) y)),unknown,228261
27008,(or (> (- x y) x) (> (- x y) x)),unknown,235340
27009,(or (>= (f y y) y) (= (- x (f y y)) y)),(define-fun f ((x Int) (y Int)) Int x),209860
27010,(and (<= x x) (= (+ x (f x x)) (+ x (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),289177
27011,(or (>= (f x x) (+ y x)) (= x y)),Timeout,242733
27012,(and (<= x (f x y)) (<= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),184467
27013,(and (> (f y x) (- x (f y x))) (>= (f y x) (+ (- x (f y x)) (f y x)))),Timeout,251430
27014,(or (< x x) (>= (f x y) x)),Timeout,355888
27015,(or (> y x) (> y x)),unknown,145856
27016,(or (= y x) (= y x)),unknown,239712
27017,(or (>= (f y y) y) (>= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),199426
27018,(and (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),217859
27019,(or (> y (- (f x y) (f x y))) (> x (- (f x y) (f x y)))),unknown,185071
27020,(or (> y (f x y)) (> y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),192573
27021,(and (<= (+ (f x x) x) (f x x)) (<= (+ (f x x) x) (f x x))),Timeout,255985
27022,(or (= y (f y y)) (= (+ (f y y) x) (f y y))),(define-fun f ((x Int) (y Int)) Int x),211474
27023,(or (= y (- (f x x) (- y y))) (= y (- (f x x) (- y y)))),unknown,177581
27024,(and (> (f x x) x) (> (f x x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),191925
27025,(and (< (- y y) (f y x)) (>= x (f y x))),unknown,232193
27026,(or (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),158577
27027,(and (<= x x) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),240398
27028,(or (<= (+ x (f x x)) (f x x)) (<= (+ x (f x x)) (f x x))),unknown,230039
27029,(and (> (+ (f x y) (+ y x)) x) (> (+ (f x y) (+ y x)) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 (* (- 1) y))),244249
27030,(or (> y (- y y)) (> y (- y y))),unknown,191829
27031,(and (> x y) (= y (f y y))),unknown,227567
27032,(and (> y (f y y)) (> y (f y y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),214029
27033,(and (<= (f y y) x) (<= (f y y) x)),unknown,183702
27034,(and (= x y) (= x y)),unknown,217961
27035,(and (<= (f y x) (+ (f y x) x)) (<= x (+ (f y x) x))),unknown,247432
27036,(or (< (- (f y x) x) x) (< (- (f y x) x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 y))),241105
27037,(or (< (f y y) (- (f y y) (f y y))) (= (- (f y y) (f y y)) (+ y (- (f y y) (f y y))))),(define-fun f ((x Int) (y Int)) Int (- 1)),167007
27038,(or (= x x) (<= (+ x y) y)),(define-fun f ((x Int) (y Int)) Int 0),230805
27039,(or (<= (f x x) y) (<= (f x x) y)),unknown,220204
27040,(and (>= y (f x y)) (<= (- x x) y)),unknown,206833
27041,(or (= (- (f x x) (+ (f x x) x)) x) (= (- (f x x) (+ (f x x) x)) x)),unknown,193064
27042,(and (>= (- y (f y x)) x) (>= y y)),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),241367
27043,(and (> (f y y) (- y (f y y))) (> x (+ x x))),unknown,228435
27044,(or (> y (- (- y y) y)) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),159678
27045,(or (= (+ y x) (+ y x)) (> (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),224918
27046,(or (<= y (- (f x y) (f x y))) (<= x (f x y))),Timeout,255517
27047,(or (>= x x) (> x y)),(define-fun f ((x Int) (y Int)) Int 0),209556
27048,(or (> (+ y (f x x)) (+ y (f x x))) (> (+ y (f x x)) (+ y (f x x)))),unknown,166215
27049,(or (> (+ (f x y) x) x) (> (+ (f x y) x) x)),(define-fun f ((x Int) (y Int)) Int 1),226963
27050,(and (< (f y x) (+ (f y x) (f y x))) (< (f y x) (+ (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int 1),227988
27051,(or (= (+ y y) x) (= (+ y y) x)),unknown,208096
27052,(and (= (f x y) x) (= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),179821
27053,(and (> (f x y) y) (<= (+ (f x y) y) (+ (f x y) y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),240596
27054,(and (< x y) (< y y)),unknown,250243
27055,(or (< y x) (= (- (f y y) (f y y)) y)),unknown,187239
27056,(or (= x (f x y)) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),195891
27057,(and (< (f x x) (f x x)) (> (f x x) (+ (f x x) x))),Timeout,316151
27058,(and (> y (f x x)) (= (f x x) (+ y y))),unknown,204796
27059,(and (< (- x (f x x)) y) (= x (- (- x (f x x)) (f x x)))),unknown,198914
27060,(or (>= x (+ x y)) (>= (+ x y) (+ x y))),(define-fun f ((x Int) (y Int)) Int 0),235707
27061,(or (>= (f y y) y) (>= (f y y) (- (f y y) x))),(define-fun f ((x Int) (y Int)) Int x),244053
27062,(or (= (f x y) (+ y x)) (> (f x y) (+ y (f x y)))),(define-fun f ((x Int) (y Int)) Int (+ x y)),168629
27063,(and (= (+ x y) x) (= (+ x y) x)),unknown,224659
27064,(and (> x x) (> x x)),unknown,216882
27065,(or (> (+ x (f x y)) (+ x (f x y))) (<= x y)),unknown,228392
27066,(and (<= y x) (>= x x)),unknown,180835
27067,(and (<= (f y y) x) (<= (f y y) x)),unknown,192759
27068,(or (>= (f x y) (- (f x y) (+ (f x y) x))) (> x y)),(define-fun f ((x Int) (y Int)) Int (* (- 1) x)),223870
27069,(or (> (- (f y y) (f y y)) (- (f y y) (f y y))) (<= (f y y) x)),unknown,236482
27070,(and (= x (- x (f y y))) (= x (- x (f y y)))),Timeout,219645
27071,(or (> (+ x (- y x)) x) (> (+ x (- y x)) x)),unknown,220615
27072,(or (< x (f y x)) (< y (- (f y x) y))),Timeout,232991
27073,(and (< x (f x y)) (< x (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),182193
27074,(or (> x (f y y)) (>= y x)),(define-fun f ((x Int) (y Int)) Int x),207629
27075,(and (< x (- x x)) (< x (- x x))),Timeout,258529
27076,(and (= (+ y (f x x)) (+ y (f x x))) (= (+ y (f x x)) (+ y (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),208777
27077,(and (<= (- (f x y) x) (- x (- (f x y) x))) (> (f x y) (- (f x y) x))),unknown,149535
27078,(or (< (- (f x y) x) x) (< (- (f x y) x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 x))),171093
27079,(or (< x (f y x)) (= (+ x y) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),187951
27080,(and (>= x y) (= x (- (f x y) y))),unknown,161124
27081,(or (<= (f y y) x) (>= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),184808
27082,(or (< (- (f x x) (- (f x x) y)) (f x x)) (< (- (f x x) (- (f x x) y)) (f x x))),unknown,250051
27083,(or (>= y (f x y)) (>= (+ y (f x y)) (f x y))),Timeout,338440
27084,(or (= (- y y) x) (> x y)),Timeout,377628
27085,(or (< y x) (> x (+ (f y x) y))),Timeout,350895
27086,(or (= (f x x) (f x x)) (> (- x (f x x)) (f x x))),Timeout,378882
27087,(and (< x x) (< (- y y) (- y y))),Timeout,367924
27088,(or (<= (f x y) (- y x)) (<= (f x y) (- y x))),Timeout,405753
27089,(and (< y (+ x (f x x))) (< y (+ x (f x x)))),Timeout,508681
27090,(or (= (+ (f x x) y) (f x x)) (= (+ (f x x) y) (f x x))),Timeout,431516
27091,(and (< (f y y) (f y y)) (< (f y y) (f y y))),Timeout,451566
27092,(and (= (+ (f x y) x) (+ (f x y) x)) (= (+ (f x y) x) (+ (f x y) x))),Timeout,382235
27093,(or (< x (- y (f x y))) (< y (f x y))),Timeout,443033
27094,(or (= y x) (= y x)),Timeout,465187
27095,(or (>= x y) (>= x y)),Timeout,369835
27096,(and (= (+ (f y y) x) x) (= (+ (f y y) x) x)),Timeout,444495
27097,(and (< (- x y) (f x x)) (< (- x y) (f x x))),Timeout,419154
27098,(or (< (f y y) (f y y)) (>= x (f y y))),Timeout,442167
27099,(and (< (- (- x (f x y)) (- x (f x y))) (- (- x (f x y)) (- x (f x y)))) (= x (f x y))),unknown,203150
27100,(or (= x x) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),284419
27101,(and (>= (+ (f x x) (f x x)) (f x x)) (>= (+ (f x x) (f x x)) (f x x))),Timeout,380228
27102,(or (> y x) (> y x)),Timeout,412908
27103,(and (>= (+ y (f x x)) (+ y y)) (= (+ y (f x x)) x)),Timeout,424184
27104,(or (<= y y) (<= y y)),Timeout,400499
27105,(and (>= (f x x) (- (f x x) x)) (> (- (- (f x x) x) x) (- (f x x) x))),Timeout,492246
27106,(and (> x (+ x (f y y))) (> x (+ x (f y y)))),Timeout,313651
27107,(and (>= y (+ (f x x) x)) (= (+ x (+ (f x x) x)) x)),Timeout,314602
27108,(and (> (- (f y y) y) (- (f y y) y)) (<= y x)),Timeout,462159
27109,(or (< y (f y x)) (>= (- y y) (- y y))),Timeout,391597
27110,(and (<= (f x x) (f x x)) (<= (f x x) (f x x))),Timeout,460423
27111,(or (>= x y) (>= x y)),Timeout,501400
27112,(or (> (+ y (f x y)) y) (> (+ y (f x y)) y)),Timeout,417909
27113,(or (>= (f y x) (f y x)) (>= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),261752
27114,(or (>= y y) (> (+ x x) (+ x x))),(define-fun f ((x Int) (y Int)) Int 0),228739
27115,(and (= (- (f x y) x) (- (f x y) x)) (= (- (f x y) x) (- (f x y) x))),(define-fun f ((x Int) (y Int)) Int 0),253246
27116,(and (= (- (+ y y) x) x) (> x (f y y))),Timeout,247441
27117,(and (>= x x) (>= (- (f x x) y) (- x (- (f x x) y)))),Timeout,252523
27118,(and (> (- x y) x) (> (- x y) x)),unknown,236433
27119,(and (> (f y y) x) (> (f y y) x)),unknown,228422
27120,(or (< y x) (<= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),258811
27121,(or (= (f y x) (+ y x)) (>= (+ y x) x)),(define-fun f ((x Int) (y Int)) Int (+ x y)),162966
27122,(or (>= x (f x y)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),161981
27123,(and (>= x y) (>= x y)),unknown,181004
27124,(and (< x y) (<= (+ y x) (- (f x y) x))),Timeout,256033
27125,(or (>= y (+ x y)) (>= y (+ x y))),unknown,162063
27126,(and (<= (+ (f y x) x) x) (= (+ (f y x) x) (- (f y x) (f y x)))),unknown,161250
27127,(or (= x (+ y (f y y))) (< (+ x (+ y (f y y))) x)),Timeout,221644
27128,(and (>= (- (f y x) y) (f y x)) (<= x (f y x))),unknown,253505
27129,(and (<= (f y x) x) (< (f y x) y)),(define-fun f ((x Int) (y Int)) Int (ite (>= (+ x (* (- 1) y)) 2) y (+ (- 1) x))),176896
27130,(and (= y x) (< x (- y x))),unknown,226388
27131,(and (<= y (f x x)) (<= y (f x x))),unknown,215680
27132,(or (<= y y) (<= (- x y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),203149
27133,(or (= (f x x) y) (<= (- (f x x) x) (- (f x x) x))),(define-fun f ((x Int) (y Int)) Int 0),163150
27134,(and (< x (f x y)) (< (+ x y) (- x y))),Timeout,235734
27135,(and (>= (+ (f y y) (f y y)) x) (>= (+ (f y y) (f y y)) x)),unknown,167310
27136,(and (> x x) (= (- x (f y y)) (f y y))),unknown,228438
27137,(or (>= (+ y (+ (f y y) (f y y))) x) (>= (+ y (+ (f y y) (f y y))) x)),unknown,210770
27138,(or (> (- (f x x) (f x x)) x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),219877
27139,(or (<= x (- (- (f x x) (f x x)) (- (f x x) (f x x)))) (= y x)),unknown,164863
27140,(or (>= (f y y) x) (= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),226710
27141,(and (>= (f x x) y) (>= (f x x) y)),unknown,205701
27142,(and (< x (+ (f x y) (f x y))) (>= x (f x y))),unknown,196751
27143,(and (= y x) (= y x)),unknown,208932
27144,(and (> (f x x) y) (= (f x x) (- (+ x (f x x)) y))),unknown,254682
27145,(or (= (- x x) (- x x)) (= (- x x) (- x x))),(define-fun f ((x Int) (y Int)) Int 0),239494
27146,(and (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),150278
27147,(and (< x y) (< x y)),unknown,237493
27148,(and (<= x y) (<= x y)),unknown,232073
