S No., Constraints, Programs, Exec. Time
5865,(and (> (f x y) (f x y)) (> (f x y) (f x y))),unknown,83650
5866,(and (<= (f y x) (f y x)) (<= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),68759
5867,(and (>= x (+ (f y x) (f x y))) (>= (+ (f y x) (f x y)) (f y x))),unknown,84543
5868,(or (<= y (- (f y x) x)) (>= (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ x y)),138211
5869,(or (> (+ x (- x y)) (- x y)) (> (+ x (- x y)) (- x y))),unknown,75405
5870,(or (<= x (- x (f x y))) (> (- x (f x y)) y)),(define-fun f ((x Int) (y Int)) Int 0),82210
5871,(and (= y x) (= y x)),unknown,77843
5872,(or (> (- y x) (f x y)) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x) y)),72361
5873,(and (<= (f y x) (+ x x)) (>= x (- (f y x) x))),(define-fun f ((x Int) (y Int)) Int (* 2 y)),79973
5874,(or (>= (f y x) (f y x)) (>= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),70785
5875,(or (< (- x (f x y)) (f x y)) (< (- x (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ 1 x))) (let ((_let_1 (div _let_0 2))) (ite (>= (+ x (* (- 2) _let_1)) 0) (div (+ 2 x) 2) _let_1)))),80761
5876,(or (> (f y x) (f x y)) (> (f y x) (f x y))),unknown,70159
5877,(and (<= (- (f x y) (f x y)) (+ x y)) (<= (- (f x y) (f x y)) (+ x y))),unknown,77785
5878,(and (> (f x y) x) (>= y x)),unknown,74904
5879,(and (>= (f y x) (f x y)) (<= x (f x y))),Timeout,147602
5880,(and (> (f x y) (f x y)) (>= (f x y) (f x y))),unknown,68908
5881,(and (> y (f x y)) (> y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),72321
5882,(or (> (f x y) (f y x)) (= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),79159
5883,(and (> y (f y x)) (> y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),74136
5884,(or (= (f y x) (f y x)) (>= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),99734
5885,(and (< (f y x) (+ y (f x y))) (>= x (f x y))),unknown,77644
5886,(and (<= x (f y x)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),74322
5887,(and (> (f y x) (f x y)) (< y y)),unknown,69270
5888,(or (= (- y (f y x)) x) (= (- y (f y x)) x)),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),72643
5889,(and (>= (f y x) y) (>= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),70947
5890,(and (>= (f x y) (f x y)) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),79403
5891,(and (<= (f y x) y) (<= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),78641
5892,(and (< (f y x) (f x y)) (>= y (- y (f y x)))),unknown,89834
5893,(or (< (f x y) y) (<= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),96197
5894,(or (>= y y) (<= x (f x y))),(define-fun f ((x Int) (y Int)) Int 0),83738
5895,(and (<= y (f x y)) (<= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),65723
5896,(or (= (- (f y x) (f y x)) (f y x)) (= (f y x) (- (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),75532
5897,(and (= (- (+ y (f y x)) (f x y)) (f x y)) (< x (+ y (f y x)))),Timeout,143570
5898,(and (<= y (f x y)) (> (f x y) (- x y))),(define-fun f ((x Int) (y Int)) Int (ite (>= (+ x (* (- 2) y)) (- 1)) (+ 1 x (* (- 1) y)) y)),78746
5899,(and (<= y y) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),71603
5900,(and (<= (- (+ (f x y) (f y x)) y) x) (<= (- (+ (f x y) (f y x)) y) x)),(define-fun f ((x Int) (y Int)) Int x),79618
5901,(and (> y x) (> y x)),unknown,70276
5902,(and (>= (f x y) (+ y y)) (>= (f x y) (+ y y))),(define-fun f ((x Int) (y Int)) Int (* 2 y)),73939
5903,(or (< (f x y) (- (f x y) x)) (< (f x y) (- (f x y) x))),unknown,75423
5904,(and (> (- y (f y x)) x) (> (- y (f y x)) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x (* (- 1) y))),86457
5905,(and (>= (+ y (f x y)) (- x y)) (>= (+ y (f x y)) (- x y))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 2) y))),73409
5906,(and (< y (- (f x y) (f y x))) (< y (- (f x y) (f y x)))),unknown,84203
5907,(and (> x x) (> x x)),unknown,76383
5908,(and (>= (f x y) (- y y)) (>= (f x y) (- y y))),(define-fun f ((x Int) (y Int)) Int 0),98157
5909,(or (>= (- (f y x) (f x y)) x) (>= (- (f y x) (f x y)) x)),unknown,86441
5910,(and (>= (f y x) (+ y x)) (>= (f y x) (+ y x))),(define-fun f ((x Int) (y Int)) Int (+ x y)),77280
5911,(or (< y x) (>= x (- (f x y) (f y x)))),unknown,79608
5912,(or (<= (- x y) (f x y)) (<= (- x y) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),79552
5913,(and (< y (+ (f x y) x)) (> (+ (f x y) x) (f x y))),unknown,72888
5914,(and (>= x y) (<= (f y x) x)),unknown,77657
5915,(or (> x (+ (f x y) x)) (>= (f x y) (- y y))),(define-fun f ((x Int) (y Int)) Int 0),81170
5916,(and (>= y (f x y)) (>= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),69646
5917,(and (<= (f x y) (- x (f y x))) (<= (f x y) (- x (f y x)))),Timeout,186923
5918,(or (<= (- (f y x) (f y x)) x) (<= (- (f y x) (f y x)) x)),unknown,68213
5919,(or (= x (f x y)) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),77666
5920,(or (<= y y) (<= (f y x) (- y (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),74235
5921,(and (> (f y x) x) (> (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),76914
5922,(or (>= (+ (f x y) y) y) (<= (+ (f x y) y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),76564
5923,(and (= x x) (>= x y)),unknown,74805
5924,(and (>= (+ (f x y) (f x y)) (- (f y x) (+ (f x y) (f x y)))) (< (f x y) x)),unknown,75970
5925,(or (>= (f x y) (+ x x)) (>= (f x y) (+ x x))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),74225
5926,(and (<= (f x y) (f x y)) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),70214
5927,(and (> (f x y) (f y x)) (< y (- y x))),unknown,83797
5928,(and (= y (+ y (f y x))) (= y (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),93072
5929,(and (>= (f y x) (f x y)) (> x (- y y))),unknown,79272
5930,(or (< (f y x) y) (> (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),80086
5931,(or (>= y (f x y)) (>= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),69831
5932,(or (< x (f y x)) (<= (+ (f y x) x) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),83354
5933,(and (>= y x) (> y (f x y))),unknown,70017
5934,(and (>= (- (- (f x y) (f y x)) x) y) (>= x y)),unknown,108287
5935,(and (< y x) (>= (+ (f x y) (- x x)) y)),unknown,75696
5936,(or (< (f x y) (f y x)) (< (f x y) (f y x))),unknown,77634
5937,(or (= y (f x y)) (= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),66653
5938,(and (<= (f y x) (f y x)) (> (+ x (f x y)) (+ (f x y) (+ x (f x y))))),(define-fun f ((x Int) (y Int)) Int (- 1)),85625
5939,(or (= (f y x) x) (= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),69453
5940,(and (= y (f x y)) (= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),71015
5941,(and (= (f x y) (f x y)) (>= (f y x) (+ (f y x) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),71158
5942,(and (< (- (f y x) y) (f x y)) (< (- (f y x) y) (f x y))),unknown,78942
5943,(or (>= (f y x) (+ (- (f y x) x) x)) (> (- (f y x) x) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),71732
5944,(and (<= (f x y) (f y x)) (<= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),92247
5945,(and (< (- y (f x y)) x) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (ite (>= x 0) (+ 1 y) (+ 1 (* (- 1) x) y))),86118
5946,(and (< (+ (f x y) (- (f y x) (f y x))) (f x y)) (< (+ (f x y) (- (f y x) (f y x))) (f x y))),unknown,81951
5947,(and (= (f x y) (+ x (f x y))) (= (f x y) (+ x (f x y)))),unknown,88361
5948,(and (<= (f x y) (- x x)) (<= (f x y) (- x x))),(define-fun f ((x Int) (y Int)) Int 0),87969
5949,(and (<= (f x y) (f y x)) (<= (+ (f x y) x) (+ x x))),Timeout,146503
5950,(or (<= (+ x (f x y)) (+ x (f x y))) (= x y)),(define-fun f ((x Int) (y Int)) Int 0),85655
5951,(or (<= (f x y) (- (f x y) (f x y))) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),81802
5952,(or (>= x (+ (f y x) (f x y))) (>= x (+ (f y x) (f x y)))),Timeout,139727
5953,(and (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),69905
5954,(and (> x (+ (f y x) (f x y))) (<= (f x y) (+ (f y x) (f x y)))),unknown,88311
5955,(or (<= (f x y) y) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),71583
5956,(and (>= (- y (f x y)) (f x y)) (< (f x y) y)),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (>= y 3))) (let ((_let_1 (+ (- 1) y))) (ite (and (>= y 4) _let_0) 2 (ite _let_0 (div _let_1 2) _let_1))))),81562
5957,(and (< (f y x) y) (< (f x y) (f x y))),unknown,83563
5958,(or (= (+ x (f x y)) (f x y)) (= (+ x (f x y)) (f x y))),unknown,82477
5959,(and (= x x) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),73739
5960,(and (<= (f y x) (f y x)) (<= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),79283
5961,(and (< (f y x) x) (>= y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),100779
5962,(and (> (f x y) (f y x)) (<= (f y x) x)),unknown,87738
5963,(and (< (- y x) (f x y)) (< (f x y) (+ (- y x) (f x y)))),unknown,70381
5964,(or (< x x) (< x x)),unknown,82023
5965,(and (> (+ (f y x) (f x y)) y) (> (+ (f y x) (f x y)) y)),Timeout,141671
5966,(or (< (+ y y) (- x (f x y))) (>= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),89925
5967,(or (> (f y x) x) (> (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),78209
5968,(or (>= y (f y x)) (>= (- x (f y x)) x)),(define-fun f ((x Int) (y Int)) Int 0),72921
5969,(and (<= y x) (= (+ (- x x) y) x)),unknown,84777
5970,(and (< (+ (f x y) (f y x)) (f x y)) (<= (f y x) x)),(define-fun f ((x Int) (y Int)) Int (ite (>= y (- 1)) (- 1) y)),73048
5971,(or (= (f y x) (f y x)) (= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),72006
5972,(and (> (+ (f y x) y) (- x (f x y))) (> (+ (f y x) y) (- x (f x y)))),Timeout,145591
5973,(and (< (f y x) y) (>= x (+ (f x y) (f y x)))),Timeout,142372
5974,(and (>= (f y x) x) (>= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),83510
5975,(or (= x (f x y)) (<= (+ (f y x) x) y)),(define-fun f ((x Int) (y Int)) Int x),71478
5976,(or (<= y (f y x)) (> (f y x) (- (f x y) x))),(define-fun f ((x Int) (y Int)) Int x),75366
5977,(or (>= (f x y) (f y x)) (>= (- y y) x)),(define-fun f ((x Int) (y Int)) Int 0),81666
5978,(or (< (f y x) (+ y (f x y))) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int (- y 1)),116010
5979,(or (>= (+ x (f y x)) x) (<= (+ x (f y x)) x)),(define-fun f ((x Int) (y Int)) Int (- 1)),78816
5980,(or (= (f x y) (f x y)) (= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),73534
5981,(and (> (- (f x y) x) y) (> (- (f x y) x) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x y)),80300
5982,(and (>= y x) (< (f x y) y)),unknown,122889
5983,(and (> (f x y) (f y x)) (>= (- (f x y) x) (f y x))),unknown,92960
5984,(and (<= x (f x y)) (> (+ (f x y) y) (f y x))),unknown,78848
5985,(or (>= (f y x) (+ y (f y x))) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),83980
5986,(or (>= (f x y) (f y x)) (<= (f x y) (+ (f x y) x))),(define-fun f ((x Int) (y Int)) Int 1),82728
5987,(and (>= y x) (> (- y y) y)),unknown,78370
5988,(and (= (f x y) (f y x)) (= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),76529
5989,(or (> (+ y (f x y)) x) (= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),83921
5990,(or (= (- (f x y) y) (f y x)) (= y (- (f y x) x))),(define-fun f ((x Int) (y Int)) Int (+ x y)),104880
5991,(or (> (+ (f y x) (f x y)) (+ (f y x) (f x y))) (> (f x y) (f x y))),unknown,80968
5992,(and (>= y (- x (f y x))) (> (- x (f y x)) (f x y))),unknown,81292
5993,(and (< (+ (f y x) (f y x)) x) (< (+ (f y x) (f y x)) x)),(define-fun f ((x Int) (y Int)) Int (div (+ (- 1) y) 2)),96883
5994,(or (<= (f y x) y) (> (- (f y x) y) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x y)),114728
5995,(and (<= x y) (> (f x y) x)),unknown,102101
5996,(or (< x (f x y)) (< (- (f y x) y) y)),(define-fun f ((x Int) (y Int)) Int (+ x 1)),125260
5997,(or (<= (f x y) (f y x)) (>= y (+ y (f x y)))),(define-fun f ((x Int) (y Int)) Int 1),108290
5998,(or (< (f y x) (f y x)) (< (f y x) (f y x))),unknown,71945
5999,(and (>= (f y x) x) (>= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),86031
6000,(or (<= (f y x) y) (<= (- (f x y) x) y)),(define-fun f ((x Int) (y Int)) Int x),94921
6001,(or (= (- x x) (- x (f x y))) (> (- x (f x y)) y)),(define-fun f ((x Int) (y Int)) Int x),86745
6002,(or (<= x x) (> (- (- (f y x) y) (f y x)) (- (f y x) y))),(define-fun f ((x Int) (y Int)) Int 0),75719
6003,(and (>= x (f y x)) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),74975
6004,(or (>= y (f y x)) (> y (f y x))),(define-fun f ((x Int) (y Int)) Int x),76397
6005,(or (= (f y x) (f x y)) (<= (f y x) (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int 1),73927
6006,(and (< (f y x) (f y x)) (< (f y x) (f y x))),unknown,126086
6007,(and (>= x (f x y)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),70579
6008,(or (< x x) (<= (+ (f x y) y) (- x x))),(define-fun f ((x Int) (y Int)) Int (* (- 1) y)),79146
6009,(or (= (f y x) (- y x)) (> y (- y x))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),79902
6010,(and (>= y (f y x)) (>= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),79226
6011,(and (<= (f y x) y) (>= (- x (f y x)) (- x (f y x)))),(define-fun f ((x Int) (y Int)) Int x),79424
6012,(or (= x (+ x (f x y))) (= x (+ x (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),83835
6013,(and (= (f y x) (f y x)) (= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),911182
6014,(and (>= (- y (f x y)) x) (>= (- y (f x y)) x)),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),81335
6015,(or (<= (f x y) y) (> (+ x x) (f y x))),(define-fun f ((x Int) (y Int)) Int y),78901
6016,(and (= (+ x (f y x)) (+ (f y x) (f x y))) (= (+ x (f y x)) (+ (f y x) (f x y)))),(define-fun f ((x Int) (y Int)) Int x),75619
6017,(or (= x x) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int 0),68588
6018,(or (> (- x x) (- x x)) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),73759
6019,(or (<= (- (f y x) y) x) (<= (- (f y x) y) x)),(define-fun f ((x Int) (y Int)) Int (+ x y)),78934
6020,(or (<= x (f y x)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),75334
6021,(or (< y y) (< y y)),unknown,71767
6022,(or (< y (+ y y)) (< (+ (f x y) y) (f x y))),unknown,126486
6023,(and (>= y (f y x)) (= x (f y x))),unknown,106234
6024,(and (< y (f x y)) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),88679
6025,(and (<= y x) (<= y x)),unknown,79506
6026,(or (= y (f y x)) (= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),72479
6027,(or (<= (f y x) (f x y)) (<= (f y x) (- (f y x) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),87149
6028,(and (>= (f x y) (- (f y x) (f y x))) (>= (f x y) (- (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),77497
6029,(or (>= (+ x (f x y)) (f x y)) (>= (+ x (f x y)) (f x y))),unknown,70838
6030,(and (> (+ x (f x y)) (f x y)) (>= y (f y x))),unknown,78148
6031,(or (= (f y x) x) (<= y x)),(define-fun f ((x Int) (y Int)) Int y),76622
6032,(or (> (f x y) y) (= x (- y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),93519
6033,(or (> (- (f y x) (f x y)) (f x y)) (> (- (f y x) (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int (- 0 1)),104519
6034,(and (<= x (f y x)) (<= (+ x x) (- x x))),unknown,77614
6035,(or (<= (f y x) (- y x)) (<= (f y x) (- y x))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),76309
6036,(and (<= (f x y) (f y x)) (>= (- (f y x) y) x)),(define-fun f ((x Int) (y Int)) Int (+ x y)),93771
6037,(and (> (f y x) (+ (f x y) x)) (> (f y x) (+ (f x y) x))),unknown,78517
6038,(and (< (f y x) (+ (f y x) (f y x))) (< (- (f x y) x) x)),unknown,78897
6039,(or (< y (f x y)) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),93239
6040,(and (= (f x y) (+ (f y x) (f x y))) (<= (f x y) y)),unknown,138539
6041,(and (< (+ (f y x) y) (f y x)) (< (+ (f y x) y) (f y x))),unknown,86559
6042,(or (= (- (f y x) x) (f y x)) (= (- (f y x) x) (f y x))),unknown,84108
6043,(and (< x (- y y)) (< x (- y y))),unknown,75338
6044,(or (< x x) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),85395
6045,(or (< x (f y x)) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),72817
6046,(and (>= (+ (f x y) (f x y)) (f y x)) (= (f y x) x)),unknown,81958
6047,(and (= y x) (= x (f x y))),unknown,78964
6048,(or (> (- x (+ (f y x) (f x y))) (f x y)) (> (- x (+ (f y x) (f x y))) (f x y))),Timeout,145151
6049,(or (> y y) (< (+ (f x y) (f x y)) x)),(define-fun f ((x Int) (y Int)) Int (div (+ (- 1) x) 2)),101123
6050,(and (>= (- (f x y) (f x y)) (f y x)) (>= (- (f x y) (f x y)) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),84881
6051,(or (< (f y x) (f y x)) (< (f y x) (f y x))),unknown,75046
6052,(and (>= (f x y) x) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),78945
6053,(and (< (f x y) (f x y)) (< (f x y) (f x y))),unknown,77079
6054,(or (= (+ (f x y) (f x y)) (f y x)) (= (- x y) x)),(define-fun f ((x Int) (y Int)) Int 0),79927
6055,(or (= x (f x y)) (> (+ (f x y) (f x y)) (f y x))),(define-fun f ((x Int) (y Int)) Int x),81986
6056,(and (>= y (f x y)) (>= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int y),75910
6057,(or (<= (f y x) y) (< (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int x),78104
6058,(or (> y y) (= x (+ (f y x) (- (f y x) y)))),unknown,75146
6059,(or (>= y x) (>= y x)),unknown,74185
6060,(and (>= (f x y) (f x y)) (< (- x (f y x)) (- y (f x y)))),unknown,108217
6061,(and (> x (+ x (f x y))) (< (f x y) (f x y))),unknown,79717
6062,(and (< (+ y (f x y)) (f y x)) (< (+ y (f x y)) (f y x))),unknown,74282
6063,(and (< (f y x) (f y x)) (> (+ (f y x) x) x)),unknown,77710
6064,(or (< y (f y x)) (< y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),77899
6065,(and (>= (+ y (f y x)) (+ y (f y x))) (<= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),90893
6066,(and (> (f y x) (f y x)) (>= y x)),unknown,71351
6067,(or (<= (+ (f y x) (f y x)) (+ x (f y x))) (> y x)),(define-fun f ((x Int) (y Int)) Int y),82921
6068,(or (>= x x) (= (f x y) (- x y))),(define-fun f ((x Int) (y Int)) Int 0),70368
6069,(or (<= (+ y x) x) (> (+ (f y x) x) (f y x))),unknown,80021
6070,(or (= (f x y) (f x y)) (> (f y x) (+ y y))),(define-fun f ((x Int) (y Int)) Int 0),84384
6071,(or (> (f y x) y) (> (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),78690
6072,(or (<= x (f x y)) (> (f x y) (- (+ x (f y x)) (f x y)))),(define-fun f ((x Int) (y Int)) Int x),74969
6073,(and (< x (- (+ (f y x) x) (f x y))) (< x (- (+ (f y x) x) (f x y)))),unknown,80347
6074,(and (> (f y x) x) (< (- (+ (f x y) y) (+ (f x y) y)) (f x y))),(define-fun f ((x Int) (y Int)) Int (ite (>= y 1) (+ 1 y) 1)),75550
6075,(and (= (f y x) (f x y)) (= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),80991
6076,(or (= (f y x) y) (< (- (f x y) y) (f x y))),(define-fun f ((x Int) (y Int)) Int x),107992
6077,(and (= y y) (= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),77567
6078,(or (> x (f y x)) (> x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),70943
6079,(and (< (+ y y) (f x y)) (< (+ y y) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 y))),81402
6080,(and (> x y) (<= (- y (f x y)) y)),unknown,82135
6081,(or (< x x) (< x x)),unknown,71188
6082,(or (<= y (f y x)) (= x (f y x))),(define-fun f ((x Int) (y Int)) Int x),84908
6083,(or (<= (f x y) (- x y)) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),74593
6084,(or (<= (f y x) y) (<= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),71476
6085,(and (<= (- (f y x) y) (f y x)) (<= (f y x) (f x y))),unknown,80018
6086,(or (> (f y x) x) (= (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),79596
6087,(and (= (f x y) (f x y)) (< y (+ y x))),unknown,75636
6088,(and (<= (f x y) x) (<= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),82559
6089,(or (> x y) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),78829
6090,(or (= y (- x y)) (= y (- x y))),unknown,77878
6091,(and (= (- y (f x y)) (- (f x y) y)) (>= (- (f x y) y) (- (f x y) y))),(define-fun f ((x Int) (y Int)) Int y),79370
6092,(or (<= (+ x y) x) (<= (+ x y) x)),unknown,119475
6093,(or (< y (f x y)) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),68808
6094,(or (<= (f x y) (f x y)) (= y (f x y))),(define-fun f ((x Int) (y Int)) Int 0),91952
6095,(and (< y (+ (f x y) (f x y))) (> (f x y) (+ (f y x) (f y x)))),unknown,83140
6096,(or (<= (f x y) x) (< y (+ x (- x x)))),(define-fun f ((x Int) (y Int)) Int x),83964
6097,(and (>= y x) (<= (f x y) (- (f y x) (f y x)))),unknown,79907
6098,(or (>= (f x y) (f y x)) (>= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),92557
6099,(and (<= x y) (<= (- y (f y x)) x)),unknown,75629
6100,(or (< (f y x) x) (>= y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),89042
6101,(or (< (+ (f x y) (f x y)) (f x y)) (<= x (f x y))),(define-fun f ((x Int) (y Int)) Int (- 1)),73858
6102,(or (>= (f y x) (+ (f x y) y)) (>= (f y x) (+ (f x y) y))),unknown,97986
6103,(and (= (+ (- y x) y) (f x y)) (= (+ (- y x) y) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) (* 2 y))),71081
6104,(and (< (+ (f x y) y) (f x y)) (< (+ (f x y) y) (f x y))),unknown,77181
6105,(and (> y (+ y (f y x))) (> y (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int (- 1)),70974
6106,(or (< (f x y) (f x y)) (< (f x y) (f x y))),unknown,80780
6107,(or (> y (f y x)) (< x x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),75710
6108,(or (<= (+ y (f x y)) x) (<= (+ y (f x y)) x)),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),84269
6109,(and (<= y (- (f x y) (f y x))) (< y (f x y))),unknown,132479
6110,(or (= (f y x) (f x y)) (= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),88324
6111,(or (= (f y x) (- (f y x) y)) (= (f y x) (- (f y x) y))),unknown,78304
6112,(and (= y (f y x)) (= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),68493
6113,(or (<= x (f x y)) (< x x)),(define-fun f ((x Int) (y Int)) Int x),75078
6114,(and (= (f x y) y) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),79606
6115,(or (< (f x y) x) (<= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int y),84363
6116,(or (<= x (f x y)) (<= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),77147
6117,(and (> (f x y) (f y x)) (> (f x y) (f y x))),unknown,77511
6118,(and (>= (+ x x) y) (>= (+ x x) y)),unknown,78353
6119,(or (= (f x y) y) (> x (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int y),76119
6120,(or (< x (- (+ (f y x) x) (f y x))) (< x (- (+ (f y x) x) (f y x)))),unknown,84270
6121,(and (<= (f y x) y) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int (ite (>= (+ x (* (- 1) y)) 0) y x)),77212
6122,(or (= (+ y x) y) (<= y (+ y x))),unknown,79592
6123,(or (< x (- (f x y) y)) (< (- (f x y) (f y x)) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),83240
6124,(or (<= y y) (> (f y x) (+ (f x y) x))),(define-fun f ((x Int) (y Int)) Int 0),120731
6125,(and (= (- (f y x) y) (f x y)) (= (- (f y x) y) (f x y))),unknown,78517
6126,(or (= y (f x y)) (>= (+ x (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int y),78880
6127,(or (<= x x) (> y (f y x))),(define-fun f ((x Int) (y Int)) Int 0),86901
6128,(and (<= x (f y x)) (= (+ (f y x) (f y x)) (f y x))),unknown,102511
6129,(and (< (f x y) (f y x)) (< (f x y) (f y x))),unknown,105694
