S No., Constraints, Programs, Exec. Time
6263,(or (< x (f y x)) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),68746
6264,(or (< y (f x y)) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),80231
6265,(and (= y (f y x)) (= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),69318
6266,(and (< y (+ (f y x) x)) (< y (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x (* (- 1) y))),71000
6267,(or (> x (f y x)) (> x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),68451
6268,(or (< y (- (+ (f y x) (f y x)) y)) (<= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),80856
6269,(and (= y (f y x)) (= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),62314
6270,(or (>= x (f y x)) (< y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),77066
6271,(or (= (- y (f x y)) x) (= (- y (f x y)) x)),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),66823
6272,(or (< (f y x) x) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),60452
6273,(or (>= (f y x) (- (f y x) (f x y))) (>= (f y x) (- (f y x) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),77279
6274,(or (>= (- (f x y) x) (f y x)) (<= (- (f x y) x) (f y x))),(define-fun f ((x Int) (y Int)) Int x),81943
6275,(and (>= (f x y) (f x y)) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),65644
6276,(or (= (f x y) (- y y)) (= (f x y) (- y y))),(define-fun f ((x Int) (y Int)) Int 0),67120
6277,(and (< y (f x y)) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),62103
6278,(and (<= y (f x y)) (<= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),94020
6279,(or (< x (- (f x y) x)) (= (f x y) (- (- (f x y) x) x))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 x))),71679
6280,(or (>= y (f x y)) (> x y)),(define-fun f ((x Int) (y Int)) Int y),68782
6281,(or (<= x (f y x)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),65700
6282,(or (= (f x y) (- (f x y) x)) (> y (- (f x y) x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x y)),71382
6283,(and (= y (f y x)) (= x (- (- x y) x))),unknown,65402
6284,(or (<= x (+ (f y x) (+ x (f y x)))) (<= (+ x (f y x)) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),77625
6285,(and (< (f y x) y) (< (f y x) (f y x))),unknown,67870
6286,(and (< y (f x y)) (= y (+ y (f y x)))),unknown,72311
6287,(and (> (f y x) x) (> (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),68225
6288,(and (= y (f x y)) (= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),57545
6289,(and (>= (f x y) (f x y)) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),124568
6290,(or (<= (+ (f x y) y) x) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),77905
6291,(or (< (f y x) (f y x)) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),72375
6292,(and (> y y) (= y (f y x))),unknown,71482
6293,(or (< x (f y x)) (> y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ y 1)),106978
6294,(or (> y x) (= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),77580
6295,(or (>= (f y x) (+ x x)) (>= (f y x) (+ x x))),(define-fun f ((x Int) (y Int)) Int (* 2 y)),75907
6296,(or (<= (f y x) x) (> (f x y) (- (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int y),85007
6297,(and (< (f y x) (f x y)) (< (f y x) (f x y))),unknown,107864
6298,(and (> (f x y) x) (>= y (f y x))),unknown,68521
6299,(and (>= (f y x) y) (< (f y x) y)),unknown,74404
6300,(or (< (f y x) (+ (f x y) (f y x))) (< (f y x) (+ (f x y) (f y x)))),(define-fun f ((x Int) (y Int)) Int 1),67863
6301,(or (< (+ (f x y) (f y x)) y) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ y 1)),103886
6302,(or (< (- x y) (f x y)) (< x (- (f x y) (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ x 1)),106997
6303,(and (= (f y x) (f y x)) (= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),66155
6304,(and (>= (f y x) (f y x)) (>= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),68205
6305,(and (= (- (f x y) (f y x)) (- y (f y x))) (< (- y (f y x)) (f x y))),unknown,73205
6306,(and (> x (f x y)) (= (f y x) y)),unknown,104955
6307,(or (= (f y x) (f x y)) (= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),72817
6308,(and (>= (- x (f x y)) y) (> (+ x (f x y)) y)),unknown,70970
6309,(and (< x (- (f y x) x)) (< x (- (f y x) x))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 y))),67486
6310,(and (= (+ (f y x) (f y x)) (f y x)) (>= (f y x) y)),unknown,71351
6311,(and (> (+ (f y x) (f x y)) x) (< (+ (f y x) (f x y)) (f y x))),unknown,116907
6312,(and (>= x y) (< (- x x) (f y x))),unknown,62820
6313,(or (> (f x y) (+ y y)) (> (f x y) (+ y y))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 y))),68607
6314,(or (> (f x y) x) (< x (+ y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),70963
6315,(and (> (+ (f y x) x) (f y x)) (<= y (+ (f x y) (f x y)))),unknown,69979
6316,(or (= x (+ y (f y x))) (= x (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),99757
6317,(or (= y y) (> x (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int 0),68719
6318,(or (= x (f y x)) (= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),63311
6319,(and (< (- (f x y) (f y x)) (f x y)) (< (- (f x y) (f y x)) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),66356
6320,(or (<= (f x y) (- (f x y) (f x y))) (= (+ (f x y) y) (- (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),68020
6321,(or (<= (+ (f y x) x) (f x y)) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),80568
6322,(or (>= (+ (f x y) x) (f y x)) (>= (+ (f x y) x) (f y x))),unknown,82652
6323,(and (< x (f y x)) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),70808
6324,(or (<= x (f y x)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),62987
6325,(or (>= (f y x) (f x y)) (<= (- (f y x) y) (- (f y x) y))),(define-fun f ((x Int) (y Int)) Int 0),69002
6326,(or (>= y (f x y)) (>= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),74560
6327,(or (>= (- (f x y) x) (- (f x y) x)) (< (f x y) y)),(define-fun f ((x Int) (y Int)) Int 0),67496
6328,(or (>= (f y x) (- x (f y x))) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int (- 1)),69652
6329,(and (= (f y x) (+ y (f y x))) (< (f x y) x)),unknown,104410
6330,(and (>= (- y (f y x)) x) (>= (f y x) y)),unknown,90159
6331,(or (>= (+ (f y x) (+ (f y x) x)) y) (>= (+ (f y x) (+ (f y x) x)) y)),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (* (- 1) y))) (let ((_let_1 (+ x _let_0))) (let ((_let_2 (div _let_1 2))) (ite (>= (+ x _let_0 (* (- 2) _let_2)) 1) (div (+ 1 x _let_0) 2) _let_2))))),77985
6332,(and (= x x) (< y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),68256
6333,(or (<= x (f y x)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),65140
6334,(and (>= y y) (> (- (f y x) x) (- (f y x) x))),unknown,67723
6335,(and (< (+ y (f y x)) (f x y)) (< (+ y (f y x)) (f x y))),unknown,74369
6336,(or (> x (f y x)) (>= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),116637
6337,(or (>= (f y x) (f y x)) (< x x)),(define-fun f ((x Int) (y Int)) Int 0),63789
6338,(and (<= y (f y x)) (<= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),66712
6339,(and (<= (f x y) (f y x)) (<= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),86188
6340,(and (<= x (- (f x y) x)) (<= x (- (f x y) x))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),71430
6341,(and (< (f y x) x) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),71361
6342,(or (<= (+ y (f y x)) (f y x)) (> (f x y) (+ y (+ y (f y x))))),Timeout,134163
6343,(and (<= (f y x) (f x y)) (<= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),85043
6344,(or (>= y (f x y)) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),67806
6345,(or (= (f x y) (f y x)) (<= (+ y y) (+ (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int x),70360
6346,(or (= y y) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int 0),66462
6347,(and (> y (f y x)) (= (+ (f y x) (- (f y x) (f y x))) (+ (f y x) (- (f y x) (f y x))))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),72164
6348,(or (> (f x y) (f y x)) (= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),81264
6349,(or (< x y) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),75052
6350,(and (<= (f y x) (+ (f y x) (f y x))) (< (f y x) (f y x))),unknown,68237
6351,(or (<= (- (f x y) x) (- (f x y) x)) (> (f y x) x)),(define-fun f ((x Int) (y Int)) Int 0),66045
6352,(or (< (- x (- (f x y) (f x y))) (- x (- (f x y) (f x y)))) (>= (- (f x y) (f x y)) y)),unknown,67994
6353,(and (< x (f x y)) (< x (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),116548
6354,(or (<= (- (- x y) x) (- x y)) (= (f x y) (- x y))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),73068
6355,(or (<= (+ (f x y) y) y) (<= (+ (f x y) y) y)),(define-fun f ((x Int) (y Int)) Int 0),70862
6356,(or (>= (+ (f y x) (f y x)) (+ (+ (f y x) (f y x)) (f x y))) (>= (+ (f y x) (f y x)) (+ (+ (f y x) (f y x)) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),64870
6357,(and (= (f y x) x) (= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),65941
6358,(and (= (f y x) y) (< y (f x y))),unknown,74590
6359,(and (<= x (+ y (f x y))) (<= x (+ y (f x y)))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),69412
6360,(and (= y y) (>= (- (- x y) x) (f y x))),(define-fun f ((x Int) (y Int)) Int (* (- 1) x)),72074
6361,(or (= (+ y y) y) (<= (f y x) (+ y y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),73366
6362,(or (= (+ (f y x) x) (f y x)) (= (+ (f y x) x) (f y x))),unknown,69358
6363,(and (< x (f y x)) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),72242
6364,(and (> (f x y) y) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),72598
6365,(or (< (f x y) (- (+ x (f x y)) (+ x (f x y)))) (< (f x y) (- (+ x (f x y)) (+ x (f x y))))),(define-fun f ((x Int) (y Int)) Int (- 1)),73475
6366,(and (>= (- (f x y) (- (f y x) y)) (f y x)) (>= (- (f x y) (- (f y x) y)) (f y x))),Timeout,132812
6367,(or (>= (+ (f x y) (f x y)) (f y x)) (< x x)),(define-fun f ((x Int) (y Int)) Int 1),89300
6368,(or (= (- x x) (f y x)) (>= y x)),(define-fun f ((x Int) (y Int)) Int 0),72180
6369,(or (< y (+ x (f y x))) (< y (+ x (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ 1 x (* (- 1) y))),70325
6370,(or (= (f y x) x) (= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),58960
6371,(and (<= (f y x) (f y x)) (<= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),63927
6372,(or (>= (f x y) (- (- (f y x) x) x)) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),80192
6373,(or (<= (f x y) (+ x (f x y))) (<= (f x y) (+ x (f x y)))),unknown,94321
6374,(and (>= (+ x (f x y)) (f x y)) (< (f x y) x)),unknown,64136
6375,(and (> (- y (f x y)) (- (f y x) x)) (> (- y (f x y)) (- (f y x) x))),(define-fun f ((x Int) (y Int)) Int (- x 1)),100734
6376,(and (<= (- (f y x) (f x y)) x) (>= (- (f y x) (f x y)) (- (f y x) (f x y)))),unknown,98826
6377,(or (> (f x y) y) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),89124
6378,(and (= (+ (f y x) (f x y)) y) (= (+ (f y x) (f x y)) (f y x))),unknown,88120
6379,(or (<= (f y x) (f y x)) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),74086
6380,(or (<= (- (+ (f y x) (f x y)) (f x y)) x) (<= (- (+ (f y x) (f x y)) (f x y)) x)),(define-fun f ((x Int) (y Int)) Int y),74586
6381,(or (>= x (f y x)) (>= (f x y) (+ (f x y) y))),(define-fun f ((x Int) (y Int)) Int y),72275
6382,(or (= x (- (f x y) x)) (= x (- (f x y) x))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),72916
6383,(or (< (f y x) x) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),66118
6384,(and (< (f y x) x) (< (- (f y x) y) (f y x))),unknown,75199
6385,(and (< y (f x y)) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),73539
6386,(and (> (f y x) (+ x (f y x))) (<= (f x y) x)),unknown,78234
6387,(and (> (- y (f y x)) (+ (- y (f y x)) (f x y))) (<= y x)),unknown,70168
6388,(and (< y (f x y)) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),65924
6389,(or (= (- (f x y) x) (- (f x y) x)) (= (- (f x y) x) (- (f x y) x))),(define-fun f ((x Int) (y Int)) Int 0),65499
6390,(and (<= y (- (f x y) (f x y))) (<= y (- (f x y) (f x y)))),unknown,69433
6391,(or (= (f x y) y) (< x (+ y x))),(define-fun f ((x Int) (y Int)) Int y),71334
6392,(or (= x (f y x)) (<= x y)),(define-fun f ((x Int) (y Int)) Int y),70349
6393,(or (<= (- (f y x) y) (f y x)) (= y (- (f x y) (f y x)))),Timeout,136329
6394,(and (< x (- (f x y) y)) (>= (- x (f x y)) (- (f x y) y))),unknown,70878
6395,(and (= x (f y x)) (>= (f x y) (- x (f y x)))),unknown,80449
6396,(or (<= (f y x) (f y x)) (<= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),76463
6397,(or (>= (- (f x y) (f x y)) y) (>= (f y x) (- (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),80798
6398,(and (> (f y x) y) (> (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),71835
6399,(and (>= (- x (f y x)) x) (>= (- x (f y x)) x)),(define-fun f ((x Int) (y Int)) Int 0),65965
6400,(or (< x y) (< (f x y) (f y x))),unknown,112197
6401,(and (< (- x (f x y)) (f y x)) (= (f x y) (- x (f x y)))),unknown,71869
6402,(or (<= (+ y (f y x)) (+ y (f y x))) (<= (+ y (f y x)) (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),62088
6403,(or (< (- y y) x) (> x (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),70892
6404,(or (>= (f x y) x) (= y (f x y))),(define-fun f ((x Int) (y Int)) Int x),73068
6405,(and (> x x) (< (f x y) (+ (f x y) y))),unknown,80695
6406,(or (> x (- (f x y) x)) (> x (- (f x y) x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 x))),74220
6407,(and (< (f y x) (f y x)) (< (f y x) (+ (f y x) (f x y)))),unknown,72944
6408,(and (<= (+ (f x y) x) (f x y)) (> (+ (+ (f x y) x) (f y x)) (+ (f x y) x))),unknown,70020
6409,(and (< (+ (f y x) (f x y)) (f y x)) (< (+ (f y x) (f x y)) (f y x))),(define-fun f ((x Int) (y Int)) Int (- 1)),71306
6410,(and (>= (f x y) (f x y)) (= x y)),unknown,77943
6411,(and (< x (f y x)) (< (- x y) x)),unknown,72658
6412,(or (> (f y x) (- y (f y x))) (> (f y x) (- y (f y x)))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ 1 x))) (let ((_let_1 (div _let_0 2))) (ite (>= (+ x (* (- 2) _let_1)) 0) (div (+ 2 x) 2) _let_1)))),69724
6413,(and (> (f y x) (f x y)) (> (f y x) (f x y))),unknown,72551
6414,(or (= (f x y) y) (>= (+ (f x y) (- (f y x) (f x y))) x)),(define-fun f ((x Int) (y Int)) Int y),75601
6415,(or (= x (- x (f y x))) (>= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),79066
6416,(or (> (+ (f y x) (f y x)) x) (= x y)),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ 1 y))) (let ((_let_1 (div _let_0 2))) (ite (and (>= (+ y (* (- 2) _let_1)) 0) (not (= x y))) (div (+ 2 y) 2) _let_1)))),75908
6417,(and (<= y (+ (f y x) (f y x))) (<= y (+ (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (div x 2))) (ite (>= (+ x (* (- 2) _let_0)) 1) (div (+ 1 x) 2) _let_0))),72380
6418,(and (>= (f x y) (f y x)) (>= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),98702
6419,(and (< y (f y x)) (>= (- x x) (f x y))),unknown,80516
6420,(and (= (f y x) (- x x)) (<= x y)),unknown,73757
6421,(or (< (f y x) (- y y)) (< (f y x) (- y y))),(define-fun f ((x Int) (y Int)) Int (- 1)),84924
6422,(or (= (+ (f y x) y) (f x y)) (< x y)),unknown,78379
6423,(or (>= (- (f x y) (f x y)) (f y x)) (>= (- (f x y) (f x y)) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),80544
6424,(or (< (- (f x y) x) (+ (f y x) (f x y))) (>= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),80492
6425,(and (> (f x y) x) (<= (+ y (f x y)) x)),unknown,72507
6426,(and (<= x (f x y)) (> (f x y) (f x y))),unknown,66147
6427,(and (<= (+ (f x y) (f y x)) x) (<= (+ (f x y) (f y x)) x)),Timeout,135173
6428,(and (< (f y x) (- (f x y) (f y x))) (<= (- (f x y) (f y x)) y)),unknown,154405
6429,(or (> y (f x y)) (> y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),82184
6430,(and (<= y (f x y)) (< (+ x y) (+ x y))),unknown,67662
6431,(and (<= (+ (f y x) y) y) (<= (+ (f y x) y) y)),(define-fun f ((x Int) (y Int)) Int 0),81098
6432,(and (<= y x) (= x (f x y))),unknown,77035
6433,(or (= (f y x) (- (f y x) (f x y))) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int 0),65107
6434,(or (> (+ (f y x) (f y x)) y) (>= (f y x) (- (f y x) y))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ 1 x))) (let ((_let_1 (div _let_0 2))) (ite (and (>= (+ x (* (- 2) _let_1)) 0) (not (>= x 0))) (div (+ 2 x) 2) _let_1)))),71569
6435,(or (<= y (f x y)) (= (- x y) (- x y))),(define-fun f ((x Int) (y Int)) Int 0),67829
6436,(or (< (f y x) (- y y)) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),72754
6437,(or (>= (f y x) (f y x)) (> (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),70636
6438,(and (< (+ (f x y) x) (f y x)) (< (+ (f x y) x) (f y x))),unknown,65450
6439,(or (= (+ x x) (f x y)) (= (+ x x) (f x y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),65238
6440,(or (<= (- (f x y) (f y x)) (f y x)) (<= (- (f x y) (f y x)) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),79254
6441,(and (< (f y x) (+ (f x y) (f x y))) (= (f y x) (- x (f y x)))),unknown,70188
6442,(or (>= x (- y (f y x))) (>= x (- y (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),134760
6443,(or (<= (f x y) (f y x)) (< y (- y (f y x)))),(define-fun f ((x Int) (y Int)) Int 1),75350
6444,(or (>= (f x y) (f x y)) (>= (- (f x y) y) (- (f x y) y))),(define-fun f ((x Int) (y Int)) Int 0),66875
6445,(or (<= (f x y) y) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),70954
6446,(or (>= y x) (< (+ (+ x (f y x)) (+ x (f y x))) (f x y))),Timeout,136928
6447,(and (>= (+ (f x y) (f x y)) (- y y)) (>= (+ (f x y) (f x y)) (- y y))),(define-fun f ((x Int) (y Int)) Int 0),68747
6448,(or (= (+ x (f y x)) (+ x (f y x))) (= (+ x (f y x)) (+ x (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),68942
6449,(or (<= (f y x) (f x y)) (= x y)),(define-fun f ((x Int) (y Int)) Int 1),92676
6450,(or (< y (- (+ (f x y) (f x y)) (f x y))) (< (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),74962
6451,(and (>= y (f x y)) (< (- (+ (f y x) y) (f y x)) (+ (f y x) y))),unknown,70302
6452,(or (>= (f x y) (f x y)) (< (+ x (f x y)) (+ x x))),(define-fun f ((x Int) (y Int)) Int 0),68198
6453,(and (< y (+ (f x y) (f y x))) (= (+ (f x y) (f y x)) (f x y))),Timeout,134970
6454,(or (>= y (f x y)) (> y x)),(define-fun f ((x Int) (y Int)) Int y),74347
6455,(or (< (f y x) x) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),69343
6456,(or (= (+ (+ (f y x) (f y x)) x) (+ (+ (f y x) (f y x)) x)) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int 0),79207
6457,(or (> (+ (f x y) (f x y)) x) (> (+ (f x y) (f x y)) x)),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ 1 x))) (let ((_let_1 (div _let_0 2))) (ite (>= (+ x (* (- 2) _let_1)) 0) (div (+ 2 x) 2) _let_1)))),75620
6458,(and (<= (- (f x y) (+ y (f x y))) (+ y (f x y))) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (ite (>= y 0) (+ 1 y) (* (- 2) y))),73154
6459,(and (<= (+ x (f x y)) y) (<= y (f y x))),unknown,83420
6460,(and (>= (f x y) (f x y)) (<= (+ (f x y) (f y x)) (+ (f x y) (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),73980
6461,(or (> x (- (f x y) x)) (> x (- (f x y) x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 x))),60977
6462,(and (>= y (f x y)) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int y),69606
6463,(and (= (+ (f y x) y) x) (= (+ (f y x) y) x)),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),62614
6464,(and (>= (- (f x y) (f y x)) (- (f x y) (f y x))) (> x x)),unknown,68003
6465,(or (= (+ y (f x y)) (+ y (f x y))) (= (+ y (f x y)) (+ y (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),99757
6466,(and (= (f x y) x) (= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),60252
6467,(or (< x (- x (f x y))) (> x (+ x y))),(define-fun f ((x Int) (y Int)) Int (- 1)),67362
6468,(or (< x (f y x)) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),69872
6469,(and (> (- (f x y) (- y x)) (- y x)) (>= (- y x) y)),unknown,71579
6470,(or (< x (f x y)) (< (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ x 1)),109660
6471,(or (= (+ (f x y) (f x y)) (- (f y x) x)) (= (+ (f x y) (f x y)) (- (f y x) x))),unknown,76484
6472,(and (< (+ y x) (+ y x)) (> (f x y) (f x y))),unknown,63254
6473,(or (> y (f x y)) (>= (- (f y x) (f x y)) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),80283
6474,(or (>= (f y x) y) (> (+ (f x y) (- (f x y) (f y x))) (f x y))),(define-fun f ((x Int) (y Int)) Int x),68630
6475,(and (<= (f y x) x) (<= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),64908
6476,(or (<= x (- x (f y x))) (>= (- x (f y x)) x)),(define-fun f ((x Int) (y Int)) Int 0),110000
6477,(and (<= y (f x y)) (<= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),61190
6478,(or (> (f y x) (f y x)) (< x y)),unknown,75590
6479,(and (>= x y) (>= y (f y x))),unknown,74766
6480,(or (> (f x y) (- y x)) (>= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),66377
6481,(or (>= (f x y) x) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),72736
6482,(or (> (f x y) (f x y)) (> (f x y) (f x y))),unknown,67877
6483,(and (>= (f x y) (+ y (f y x))) (>= (f x y) (+ y (f y x)))),unknown,90684
6484,(or (= (f y x) (- y (f y x))) (< (f x y) (f y x))),Timeout,135174
6485,(and (>= (+ (f y x) x) (f x y)) (<= (+ (f y x) x) (f y x))),unknown,87019
6486,(and (>= x y) (> x (f y x))),unknown,108821
6487,(or (< y (f x y)) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),73514
6488,(or (< (- (f x y) y) (f y x)) (< (+ x x) (- (f x y) y))),(define-fun f ((x Int) (y Int)) Int (+ y 1)),113132
6489,(or (>= (- (f x y) (f x y)) y) (< (- (f x y) (f x y)) (+ x x))),unknown,65163
6490,(and (= (f x y) (+ y (f y x))) (> (f x y) y)),unknown,82929
6491,(and (<= x (f y x)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),69911
6492,(or (= (f x y) x) (>= (- (f x y) y) (f y x))),(define-fun f ((x Int) (y Int)) Int x),74941
6493,(or (>= (- (f y x) x) x) (>= (- (f y x) x) x)),(define-fun f ((x Int) (y Int)) Int (* 2 y)),70809
6494,(and (= (+ (f y x) (f x y)) y) (= (f y x) (f x y))),unknown,72278
6495,(and (<= (f x y) x) (<= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),71918
6496,(or (> x y) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),111789
6497,(or (< (- y (f x y)) x) (<= (- (f x y) (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int (ite (>= (+ x (* (- 1) y)) 2) (- 1) (+ 1 (* (- 1) x) y))),73472
6498,(and (= y (f y x)) (= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),64614
6499,(or (<= (f x y) (f y x)) (<= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),64657
6500,(and (>= y (f y x)) (>= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),74755
6501,(or (< x x) (< (f x y) (f x y))),unknown,71486
6502,(and (<= (f x y) x) (>= (+ y (f x y)) (f y x))),unknown,102843
6503,(or (= (+ y (f x y)) (f y x)) (< (f x y) y)),(define-fun f ((x Int) (y Int)) Int (- y 1)),135680
6504,(and (= x (f y x)) (<= x (f x y))),unknown,77183
6505,(and (= (f y x) (f x y)) (= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),121199
