S No., Constraints, Programs, Exec. Time
54497,(and (> y x) (> y x)),unknown,125900
54498,(or (>= (f x y) (+ (- (f x y) (f y x)) (f x y))) (<= (f x y) (f y x))),Timeout,159000
54499,(and (<= (f x y) (- y (+ (f x y) y))) (> (+ (f x y) y) y)),unknown,153711
54500,(and (>= (f x y) (+ y (f y x))) (>= (f x y) (+ y (f y x)))),Timeout,167947
54501,(and (= (f x y) (f y x)) (= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),159028
54502,(or (> (+ (- (f y x) y) (- (f y x) y)) (- (f y x) y)) (> y x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),155171
54503,(and (>= x (+ (f y x) x)) (>= x (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int 0),149070
54504,(and (= y (- (f y x) x)) (= y (- (f y x) x))),(define-fun f ((x Int) (y Int)) Int (+ x y)),119656
54505,(or (>= y (f x y)) (>= (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),150384
54506,(or (< (+ x x) (+ x x)) (< (f x y) y)),Timeout,157278
54507,(and (< (- (f x y) y) y) (<= x (f y x))),unknown,146082
54508,(or (= (f y x) y) (= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),104370
54509,(or (= x (+ y x)) (= x (+ y x))),unknown,153721
54510,(or (<= (f x y) x) (> (f y x) (+ x (f y x)))),(define-fun f ((x Int) (y Int)) Int x),148116
54511,(and (> (- y (f x y)) (- y (f x y))) (> (f x y) (- y (f x y)))),unknown,150599
54512,(and (= (f y x) (f x y)) (= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),153734
54513,(or (< y y) (< y y)),unknown,124496
54514,(or (<= y (+ (f x y) (+ y (f x y)))) (<= y (+ (f x y) (+ y (f x y))))),(define-fun f ((x Int) (y Int)) Int 0),158705
54515,(and (> (f y x) (- y x)) (> (f y x) (- y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x (* (- 1) y))),139861
54516,(and (> y y) (> (+ (- (f x y) (f y x)) (- (f x y) (f y x))) (+ (- (f x y) (f y x)) (- (f x y) (f y x))))),unknown,129753
54517,(or (<= x (f x y)) (<= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),137512
54518,(or (= (f x y) (- (f x y) (f x y))) (= (f x y) (- (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),136339
54519,(or (>= y (+ (f x y) y)) (>= y (+ (f x y) y))),(define-fun f ((x Int) (y Int)) Int 0),180352
54520,(and (>= x y) (>= x y)),unknown,125403
54521,(or (> y x) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),156432
54522,(and (< (+ x y) (f x y)) (< (+ x y) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x y)),150600
54523,(or (>= x (f x y)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),132036
54524,(or (> (- (f y x) y) (f y x)) (<= (- (f y x) y) x)),(define-fun f ((x Int) (y Int)) Int (+ x y)),155990
54525,(or (= (f y x) (f y x)) (= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),121922
54526,(or (< (- y (f x y)) (f x y)) (< (- y (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ 1 y))) (let ((_let_1 (div _let_0 2))) (ite (>= (+ y (* (- 2) _let_1)) 0) (div (+ 2 y) 2) _let_1)))),146837
54527,(and (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),141723
54528,(or (<= (f x y) x) (<= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),151562
54529,(and (> (f x y) x) (> (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),151012
54530,(or (>= (f x y) y) (> (- (f y x) (f y x)) (- (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int y),148050
54531,(and (<= x (f y x)) (<= x y)),unknown,143281
54532,(or (>= (f y x) (+ y x)) (>= (f y x) (+ y x))),(define-fun f ((x Int) (y Int)) Int (+ x y)),148137
54533,(or (> y (+ (f y x) y)) (> y (+ (f y x) y))),(define-fun f ((x Int) (y Int)) Int (- 1)),148183
54534,(and (< (f x y) x) (< (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),133819
54535,(or (>= (+ (f y x) x) (f y x)) (>= (+ (f y x) x) (f y x))),unknown,136336
54536,(or (= (f x y) (+ (- (f x y) (f y x)) y)) (= (f x y) (+ (- (f x y) (f y x)) y))),(define-fun f ((x Int) (y Int)) Int x),146174
54537,(and (>= x y) (>= x y)),unknown,130512
54538,(or (<= (+ (f y x) y) (f x y)) (<= (+ (f y x) y) (f x y))),Timeout,164157
54539,(and (>= (f y x) y) (>= (f y x) y)),Timeout,171443
54540,(and (= y (f x y)) (= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),132394
54541,(or (<= x x) (>= x (- x y))),(define-fun f ((x Int) (y Int)) Int 0),114991
54542,(or (= (f x y) (+ x (f y x))) (= (f x y) (+ x (f y x)))),Timeout,167473
54543,(or (>= x (+ (+ (f y x) (f x y)) y)) (>= (f x y) (+ (f y x) (f x y)))),Timeout,168537
54544,(and (>= (f y x) (f x y)) (>= (f y x) (f x y))),Timeout,174458
54545,(or (<= (f x y) (- x y)) (<= (+ (- x y) (- x y)) (+ (- x y) (- x y)))),(define-fun f ((x Int) (y Int)) Int 0),129241
54546,(and (< y x) (< y x)),unknown,139658
54547,(and (= (+ (f y x) y) (f x y)) (> (+ (f y x) y) y)),Timeout,170445
54548,(and (>= y (f x y)) (>= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),144462
54549,(or (< (f x y) y) (< (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),161019
54550,(or (< x (f y x)) (<= (f x y) y)),Timeout,162099
54551,(and (>= y x) (< (+ y (f x y)) (f y x))),unknown,148910
54552,(and (<= (f y x) x) (<= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),140715
54553,(and (<= (f y x) (f x y)) (<= (f y x) (f x y))),Timeout,171527
54554,(or (>= (- (f x y) x) (+ (f y x) (f x y))) (>= y (- (f x y) x))),Timeout,167578
54555,(and (< (f y x) x) (< (+ (f x y) x) (f x y))),unknown,139867
54556,(or (> x x) (> x x)),unknown,146487
54557,(or (= (- y y) (- y (f x y))) (> x (- y (f x y)))),(define-fun f ((x Int) (y Int)) Int y),145930
54558,(and (<= (f y x) (f x y)) (< (f y x) y)),Timeout,162614
54559,(and (>= (f x y) (f x y)) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),147356
54560,(or (<= (f y x) x) (<= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),123797
54561,(or (= y x) (= y x)),unknown,137157
54562,(or (< (f x y) (f x y)) (>= (+ (f x y) (f x y)) (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),147783
54563,(or (= (+ y (- (f x y) y)) y) (= (+ y (- (f x y) y)) y)),(define-fun f ((x Int) (y Int)) Int y),130254
54564,(or (< (f x y) (f x y)) (< (f x y) (f x y))),unknown,124042
54565,(and (> (f y x) (+ (f x y) (f y x))) (> (f y x) (+ (f x y) (f y x)))),(define-fun f ((x Int) (y Int)) Int (- 1)),128648
54566,(and (< (f y x) x) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),152950
54567,(or (>= (f y x) (- (f y x) (f y x))) (>= (f y x) y)),(define-fun f ((x Int) (y Int)) Int 0),151563
54568,(or (< (f x y) (+ x (f x y))) (< (f x y) (+ x (f x y)))),unknown,151883
54569,(or (>= (+ (f y x) (f y x)) y) (>= (+ (f y x) (f y x)) y)),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (div x 2))) (ite (>= (+ x (* (- 2) _let_0)) 1) (div (+ 1 x) 2) _let_0))),160420
54570,(or (< y (+ (f y x) y)) (< y (+ (f y x) y))),(define-fun f ((x Int) (y Int)) Int 1),137948
54571,(or (= y (- y (+ y y))) (= y (- y (+ y y)))),unknown,140702
54572,(or (= (f x y) y) (= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),127749
54573,(or (<= x (+ (f x y) y)) (<= x (+ (f x y) y))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),154319
54574,(or (<= (f x y) y) (< (- x y) y)),(define-fun f ((x Int) (y Int)) Int y),138249
54575,(or (= x (+ (f y x) (f y x))) (= (f x y) (f y x))),Timeout,167540
54576,(or (<= (- (f x y) (f x y)) (f y x)) (<= (f y x) (f x y))),Timeout,165646
54577,(or (>= (f x y) (+ x x)) (>= (f x y) (+ x x))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),146221
54578,(and (= y x) (= y x)),unknown,134538
54579,(and (>= (+ y (f y x)) x) (>= (+ y (f y x)) x)),Timeout,162263
54580,(and (< (+ y (f y x)) x) (= (- y (f y x)) (- y (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x) y)),142909
54581,(or (<= (f x y) (f y x)) (<= (f x y) (f y x))),Timeout,157758
54582,(and (> (- (f y x) (f y x)) (f x y)) (> (- (f y x) (f y x)) (f x y))),(define-fun f ((x Int) (y Int)) Int (- 1)),142969
54583,(or (= (- x x) (f y x)) (= y (- x x))),(define-fun f ((x Int) (y Int)) Int 0),146421
54584,(and (= (+ (f x y) x) (- x y)) (= (+ (f x y) x) (- x y))),(define-fun f ((x Int) (y Int)) Int (* (- 1) y)),150049
54585,(and (> y y) (> y y)),unknown,123543
54586,(and (> (- (f y x) y) x) (<= (+ (f x y) (f x y)) x)),unknown,138971
54587,(and (< (f y x) (- (f y x) y)) (> x (- (f y x) y))),unknown,131858
54588,(and (= (f x y) x) (= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),152679
54589,(and (= x x) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),140291
54590,(and (> x (f y x)) (< x y)),unknown,160875
54591,(or (= (+ (f x y) x) y) (= (+ (f x y) x) y)),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),143218
54592,(and (= (f x y) x) (= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),112386
54593,(and (< x (f y x)) (> (- y (f y x)) (- y (f y x)))),unknown,143465
54594,(or (= (f x y) (+ (f x y) (f x y))) (<= x (f y x))),Timeout,184584
54595,(or (< (+ (f y x) x) y) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),140828
54596,(and (< (f x y) (- (f x y) x)) (= (+ (f x y) x) (f x y))),unknown,154101
54597,(or (> (f x y) y) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),144645
54598,(and (>= (+ (f y x) (f x y)) (f y x)) (>= (- (f x y) x) (f x y))),unknown,161001
54599,(or (>= x (f y x)) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int x),152901
54600,(and (= (- y y) (f x y)) (>= (f y x) y)),unknown,147920
54601,(and (= x (f y x)) (>= (f x y) (f y x))),Timeout,161363
54602,(or (>= x (+ (+ x (f x y)) (+ x (f x y)))) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),153250
54603,(or (< (f x y) (f y x)) (< (f x y) (f y x))),unknown,149827
54604,(and (= x (f y x)) (<= x (f x y))),unknown,141954
54605,(and (> (+ (f x y) (f y x)) (+ (f x y) (f y x))) (> (+ (f x y) (f y x)) (+ (f x y) (f y x)))),unknown,144002
54606,(and (= x (f x y)) (> x (- y (f y x)))),unknown,157405
54607,(and (<= (f x y) (f x y)) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),136995
54608,(and (< (+ y y) (+ y y)) (<= (f x y) y)),unknown,147903
54609,(and (= (- y x) (f x y)) (< (- y x) (f x y))),unknown,156775
54610,(and (<= x y) (<= x y)),unknown,149847
54611,(and (< y y) (< y y)),unknown,140127
54612,(or (>= y (+ (f y x) (f y x))) (>= y (+ (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int (div x 2)),126834
54613,(and (<= y (- (f y x) (f x y))) (<= y (- (f y x) (f x y)))),Timeout,162352
54614,(and (<= (f y x) x) (< (f x y) (+ x x))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (* 2 x))) (ite (>= (+ _let_0 (* (- 1) y)) 2) y (+ (- 1) _let_0)))),150718
54615,(and (> x (+ (f x y) y)) (> x (+ (f x y) y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x (* (- 1) y))),145162
54616,(or (>= (+ (f y x) x) y) (>= (+ (f y x) x) y)),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),155329
54617,(or (= (f y x) (f x y)) (= (f y x) (f x y))),Timeout,158725
54618,(and (<= (- (f x y) y) (f x y)) (<= (f y x) (- (f x y) y))),unknown,145216
54619,(or (<= y (f y x)) (<= (- x x) (f y x))),(define-fun f ((x Int) (y Int)) Int (ite (>= x 0) x (- 1))),163315
54620,(or (< (+ (+ y (f y x)) x) (+ (+ y (f y x)) x)) (< (+ y (f y x)) (f y x))),unknown,150144
54621,(and (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),134314
54622,(or (= (- (f y x) y) x) (< (- (f y x) y) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ x y)),157810
54623,(and (< (+ y y) y) (< (+ y y) y)),unknown,138562
54624,(or (> x y) (> (f y x) y)),Timeout,161131
54625,(or (>= x x) (> (f y x) y)),(define-fun f ((x Int) (y Int)) Int 0),129332
54626,(and (>= y (- (f y x) (f y x))) (>= y (- (f y x) (f y x)))),unknown,137123
54627,(and (<= x (+ (- (f x y) (f y x)) (f x y))) (<= x (+ (- (f x y) (f y x)) (f x y)))),Timeout,164719
54628,(and (= (- x x) (- x x)) (= (- x x) (- x x))),(define-fun f ((x Int) (y Int)) Int 0),145273
54629,(and (> (f x y) (- y (f x y))) (> (f x y) (- y (f x y)))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ 1 y))) (let ((_let_1 (div _let_0 2))) (ite (>= (+ y (* (- 2) _let_1)) 0) (div (+ 2 y) 2) _let_1)))),156213
54630,(or (<= x (+ (f x y) y)) (<= x (+ (f x y) y))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),153032
54631,(or (> (f y x) (f x y)) (> x (f x y))),Timeout,167460
54632,(or (>= x (f x y)) (= x y)),(define-fun f ((x Int) (y Int)) Int x),180796
54633,(and (<= x (f y x)) (>= (- y x) (- y x))),(define-fun f ((x Int) (y Int)) Int y),148174
54634,(and (>= (f y x) (f y x)) (= (+ x y) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ x y)),128217
54635,(or (>= (f y x) y) (<= y (- (f x y) y))),(define-fun f ((x Int) (y Int)) Int x),152411
54636,(or (= (f y x) (- x y)) (= (f y x) (- x y))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),129585
54637,(and (= (+ y x) (f x y)) (< (f x y) (f y x))),Timeout,162869
54638,(and (< x (f x y)) (< x (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),148967
54639,(or (> (- (f y x) x) (f y x)) (> (- (f y x) x) (f y x))),unknown,152193
54640,(or (> (f y x) (f y x)) (> (+ y (f y x)) y)),(define-fun f ((x Int) (y Int)) Int 1),181255
54641,(and (= (f y x) y) (= x x)),(define-fun f ((x Int) (y Int)) Int x),136381
54642,(or (<= (f y x) (- (f x y) y)) (<= (f y x) (- (f x y) y))),Timeout,163805
54643,(or (> (+ y (f y x)) x) (> (+ y (f y x)) x)),Timeout,172161
54644,(and (<= y (f x y)) (<= x (+ y y))),unknown,143674
54645,(and (<= (- (f x y) (+ (f y x) y)) (- (f x y) (+ (f y x) y))) (<= (- (f x y) (+ (f y x) y)) (- (f x y) (+ (f y x) y)))),(define-fun f ((x Int) (y Int)) Int 0),120636
54646,(and (< y x) (< (f y x) (+ (f x y) y))),unknown,150711
54647,(and (> (f x y) (f y x)) (> (f x y) (f y x))),unknown,155840
54648,(or (<= (- (+ y (f y x)) x) y) (<= (- (+ y (f y x)) x) y)),(define-fun f ((x Int) (y Int)) Int y),126748
54649,(and (> (- (f y x) y) (- (f y x) y)) (> (- (f y x) y) (- (f y x) y))),unknown,142988
54650,(and (<= (f y x) y) (<= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),121953
54651,(or (>= (f y x) x) (>= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),121520
54652,(or (>= (f y x) x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),142617
54653,(or (<= x x) (< (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),146515
54654,(and (<= y (+ (f x y) (- (f y x) (f y x)))) (<= y (+ (f x y) (- (f y x) (f y x))))),(define-fun f ((x Int) (y Int)) Int y),132576
54655,(and (< y (- (- x (f x y)) (- x (f x y)))) (< (f y x) y)),unknown,147071
54656,(and (= (f x y) y) (= (f y x) (+ y (f x y)))),Timeout,166364
54657,(or (< (+ x (f x y)) (f y x)) (< (+ x (f x y)) (f y x))),unknown,162016
54658,(and (= y y) (= (+ (f y x) x) (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int 0),126343
54659,(and (<= y (f y x)) (> (f y x) x)),(define-fun f ((x Int) (y Int)) Int (ite (>= (+ x (* (- 1) y)) 2) x (+ 1 y))),142752
54660,(and (>= x y) (>= (- (f x y) y) (- (f x y) y))),unknown,137852
54661,(and (<= (- (f x y) x) y) (<= (- (f x y) x) y)),(define-fun f ((x Int) (y Int)) Int (+ x y)),151453
54662,(or (>= (f y x) (- (f x y) (f y x))) (> (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),154519
54663,(and (<= (f x y) (f y x)) (>= (f x y) x)),Timeout,170095
54664,(and (= x (- y y)) (> (- y y) (f x y))),Timeout,164356
54665,(or (< y (- x x)) (< y (- x x))),unknown,139307
54666,(or (= (- x (f y x)) (f x y)) (= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),155357
54667,(and (<= y x) (<= y x)),unknown,122010
54668,(and (<= (f x y) (f y x)) (>= y (- (+ (f y x) (f x y)) (+ (f y x) (f x y))))),unknown,156323
54669,(or (>= (- y (f y x)) (f x y)) (= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),150752
54670,(and (<= y (f y x)) (<= (f x y) (f y x))),Timeout,162242
54671,(and (<= (- x (f y x)) (- x (f y x))) (<= (- x (f y x)) (- x (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),145959
54672,(or (<= (f x y) (+ (f x y) y)) (< (+ x x) (+ x x))),unknown,153341
54673,(or (= x x) (= x y)),(define-fun f ((x Int) (y Int)) Int 0),128315
54674,(and (= (f y x) (f x y)) (= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),141978
54675,(or (= (f x y) (f x y)) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int 0),156661
54676,(and (>= x y) (>= (f y x) (- (f y x) y))),unknown,138995
54677,(and (< x (- (f x y) y)) (<= (- (f x y) y) (f y x))),Timeout,166469
54678,(or (= y x) (= y x)),unknown,135950
54679,(and (> (f y x) (f y x)) (> (f y x) (f y x))),unknown,135487
54680,(or (< y (f x y)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),142573
54681,(or (>= x x) (<= y (f y x))),Timeout,162765
54682,(or (= (f x y) x) (= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),133533
54683,(and (> (f y x) (+ (f y x) x)) (> (f y x) (+ (f y x) x))),unknown,140669
54684,(and (= y (- (f y x) x)) (= y (- (f y x) x))),(define-fun f ((x Int) (y Int)) Int (+ x y)),141527
54685,(and (>= (f x y) (f x y)) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),143509
54686,(or (<= x x) (< (f y x) (+ y x))),(define-fun f ((x Int) (y Int)) Int 0),165023
54687,(or (> (f x y) (- (f x y) (f y x))) (= x y)),(define-fun f ((x Int) (y Int)) Int 1),135718
54688,(or (<= (- (f x y) (f y x)) x) (<= (- (f x y) (f y x)) x)),Timeout,167550
54689,(or (> (f x y) y) (= (- (f y x) x) y)),Timeout,164083
54690,(or (<= (f y x) (+ (+ y x) y)) (<= (f y x) (+ (+ y x) y))),(define-fun f ((x Int) (y Int)) Int (+ (* 2 x) y)),161781
54691,(or (>= (+ (f x y) x) (f y x)) (>= (f x y) (+ (f x y) y))),(define-fun f ((x Int) (y Int)) Int y),140815
54692,(and (> (f y x) x) (< (- (f y x) (+ (f y x) x)) (f y x))),(define-fun f ((x Int) (y Int)) Int (ite (>= y 1) (+ 1 y) (+ 1 (* (- 1) y)))),159547
54693,(or (= y x) (= y x)),unknown,133564
54694,(or (<= y (- x (f x y))) (= (- y (- x (f x y))) (f y x))),(define-fun f ((x Int) (y Int)) Int x),146316
54695,(and (= (+ (f y x) (f x y)) (+ y (f y x))) (= (+ (f y x) (f x y)) (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int y),148777
54696,(or (<= y x) (<= y x)),unknown,111595
54697,(or (>= x (f y x)) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),133311
54698,(and (>= (f y x) (f y x)) (> (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),155508
54699,(or (> (f x y) (+ (f y x) (f x y))) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),135001
54700,(or (>= (f x y) (f y x)) (>= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),138606
54701,(and (<= (f y x) (f x y)) (> y y)),unknown,137790
54702,(and (= x (+ (f y x) x)) (= x (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int 0),144356
54703,(or (<= (- y x) (f y x)) (<= (- y x) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),145387
54704,(or (> (f y x) y) (> (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),154016
54705,(and (= (f y x) (f x y)) (> x y)),Timeout,160234
54706,(and (= (+ (f y x) x) (f x y)) (> (f y x) (f y x))),unknown,90929
54707,(and (< (f y x) (f x y)) (>= (+ (- (f y x) y) (- (f y x) y)) (f y x))),unknown,130733
54708,(and (> x y) (> x y)),unknown,136673
54709,(or (< x (f x y)) (= (f y x) (+ x (f x y)))),Timeout,163336
54710,(or (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),129324
54711,(and (= (f y x) (- (f y x) (f y x))) (> y (- (f y x) (f y x)))),unknown,146155
54712,(and (>= (f y x) (f y x)) (= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),148167
54713,(or (= y (f x y)) (<= x (- y (f x y)))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),146678
54714,(and (<= x (f y x)) (<= y y)),(define-fun f ((x Int) (y Int)) Int y),157348
54715,(and (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),122854
54716,(or (<= (f x y) x) (< (f y x) (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int x),173375
54717,(and (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),136905
54718,(or (< y (- (f x y) y)) (< y (- (f x y) y))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 y))),124918
54719,(or (<= (f x y) (f y x)) (<= (f x y) (f y x))),Timeout,163621
54720,(and (< (- x x) (- x x)) (< (- x x) (- x x))),unknown,139887
54721,(and (> (f x y) x) (> x (+ (f x y) (f y x)))),unknown,152952
54722,(or (>= x (+ y (f y x))) (>= x (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),151944
54723,(and (<= (- (f x y) x) x) (> (f x y) x)),unknown,148239
54724,(or (< x y) (< x y)),unknown,133821
54725,(and (= (f x y) (f x y)) (> x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),154874
54726,(and (< (f x y) x) (< (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),161520
54727,(or (<= (f x y) x) (<= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),150326
54728,(and (<= x (f y x)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),140245
54729,(or (<= (f x y) (+ y (f x y))) (<= (f x y) (+ y (f x y)))),unknown,87946
54730,(and (>= (+ (f x y) (f x y)) (+ (f x y) (f x y))) (>= (+ (f x y) (f x y)) (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),145774
54731,(or (>= (f y x) (- (f x y) (f y x))) (>= (f y x) (- (f x y) (f y x)))),Timeout,166839
54732,(and (> (f x y) y) (= (+ y y) (f y x))),unknown,143899
54733,(or (= x (f x y)) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),144583
54734,(or (= (f y x) (f y x)) (= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),140380
54735,(and (>= (+ x x) (f y x)) (>= (+ x x) (f y x))),(define-fun f ((x Int) (y Int)) Int (* 2 y)),148126
54736,(or (<= (f x y) (f y x)) (>= (f x y) x)),Timeout,172460
54737,(or (< x (f x y)) (< x (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),150409
54738,(and (> (f x y) x) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (ite (>= (+ x (* (- 1) y)) 1) (+ 1 x) (+ 1 y))),153270
54739,(and (<= (+ (f y x) (f x y)) (f y x)) (> (f x y) x)),unknown,159278
54740,(and (= y x) (= y x)),unknown,142015
54741,(or (< y y) (<= x (+ y (f x y)))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),149086
54742,(and (= (f y x) (f x y)) (> y (f y x))),Timeout,167243
54743,(and (< (f x y) (- (f y x) (f y x))) (< (f x y) (- (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int (- 1)),156472
54744,(and (< y (f y x)) (> (f y x) (f y x))),unknown,132250
54745,(or (>= (f x y) (f x y)) (>= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),139397
54746,(and (= (- (f y x) x) (- (f y x) x)) (= (- (f y x) x) (- (f y x) x))),(define-fun f ((x Int) (y Int)) Int 0),154814
54747,(or (<= (+ y y) (f x y)) (>= (f y x) (f x y))),Timeout,153798
54748,(or (>= x (f x y)) (< y y)),(define-fun f ((x Int) (y Int)) Int x),130910
54749,(or (<= (f x y) (f x y)) (<= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),153622
54750,(and (= (f x y) x) (< (f x y) (- (f x y) (f y x)))),unknown,142941
54751,(and (> (- (f y x) (f y x)) x) (<= y (f y x))),unknown,148622
54752,(or (< (+ x y) x) (< (+ x y) x)),unknown,149494
54753,(or (= (+ (f y x) (f y x)) (f y x)) (= (+ (f y x) (f y x)) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),145096
54754,(or (< (f y x) x) (>= (- (f x y) y) x)),Timeout,166585
54755,(or (> (+ (- (f x y) (f y x)) y) (f y x)) (> (+ (- (f x y) (f y x)) y) (f y x))),Timeout,168587
54756,(or (< (- y (f y x)) y) (< (- y (f y x)) y)),(define-fun f ((x Int) (y Int)) Int 1),157496
54757,(or (= (+ x (f y x)) (f y x)) (< (- (+ x (f y x)) (+ x (f y x))) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),157085
54758,(and (<= x (f y x)) (<= y (+ (f y x) (f x y)))),Timeout,235415
54759,(and (<= (+ y (f x y)) y) (< x (+ y (f x y)))),unknown,122508
54760,(or (>= (+ (f y x) (f y x)) y) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),156363
54761,(or (<= x (+ (+ (f x y) (f x y)) y)) (<= x (+ (+ (f x y) (f x y)) y))),Timeout,163376
54762,(and (<= y (f x y)) (= x x)),(define-fun f ((x Int) (y Int)) Int y),133406
